k,time,m,m_std,abs_m,abs_m_std,a,a_std,wall_density,wall_density_std
0.06,0.0390467643737793,-0.0015972222222222223,0.001085757109285087,0.0038338888888888884,0.0006813990504399388,0.13402583333333334,0.0003021938438834342,0.9849524999999999,9.422737935233412e-05
0.061025641025641,0.03754067420959473,-0.000953333333333333,0.0013195490911374116,0.004594444444444444,0.0007436195800836644,0.13705361111111108,0.0002827322937468912,0.9845633333333333,9.943138994899495e-05
0.062051282051282006,0.03712320327758789,0.00013222222222222213,0.0011839731922518144,0.004388888888888888,0.00051936668880832,0.1396938888888889,0.0003621307124072116,0.9841922222222222,8.245242460894787e-05
0.063076923076923,0.03770732879638672,-0.0007900000000000002,0.0014171606981723862,0.004857777777777778,0.0008105172864319049,0.14373944444444445,0.0003441521002683263,0.9832869444444445,9.94117821630009e-05
0.06410256410256401,0.03735208511352539,-0.00025277777777777777,0.00136440889678205,0.0040461111111111114,0.0009499312458398256,0.1466488888888889,0.0003808743714868226,0.982873888888889,0.00010930451224888641
0.065128205128205,0.03770780563354492,0.0012944444444444444,0.002336253525925675,0.0083,0.0012264956189354998,0.14982499999999999,0.0002310299474122513,0.9821330555555554,0.00010617852373910234
0.066153846153846,0.04513239860534668,0.00242,0.0015111556846559438,0.005671111111111111,0.0008580399799059022,0.15278305555555555,0.00042628547211934605,0.9814252777777779,0.0001477016026825758
0.067179487179487,0.04015350341796875,-0.00017611111111111194,0.0023031422324868767,0.008202777777777776,0.0011611693468211667,0.1565902777777778,0.00027621196754793777,0.9805269444444443,9.004641040927411e-05
0.068205128205128,0.03778719902038574,0.0017733333333333327,0.001638295782786315,0.005065555555555556,0.0011660158471053464,0.16073805555555556,0.00037065371038350525,0.9797433333333334,0.00010082664861977113
0.069230769230769,0.037750959396362305,0.00123,0.0025085597253055067,0.007724444444444444,0.0016947094189047067,0.1642775,0.0004179510107484119,0.9788755555555557,8.864990340662055e-05
0.07025641025641001,0.0372014045715332,0.0028750000000000004,0.0019269365524386588,0.007252777777777778,0.0010511975136868472,0.16908166666666669,0.0003061872851618274,0.9775905555555554,0.00011903059479891421
