k,time,m,m_std,a,a_std,wall_density,wall_density_std
0.17,3.5312299728393555,-0.007031250000000001,0.013176308296977943,0.3650173611111111,0.005293255116006596,0.8221354166666667,0.003740349612899268
0.17254237288135593,3.5733892917633057,0.0125,0.01635449840427873,0.3605034722222222,0.0033577431236397532,0.8208333333333333,0.00335820511815532
0.17508474576271188,3.590847969055176,-0.03064236111111112,0.01580378661277005,0.3678819444444445,0.0049587443160764395,0.8181423611111112,0.0041270112185612
0.1776271186440678,3.678675413131714,-0.006510416666666667,0.01806661153224214,0.3837239583333333,0.004596079681647513,0.8130208333333333,0.004939847651730157
0.18016949152542366,3.6546452045440674,-0.013194444444444446,0.018832463600813417,0.38125,0.006222173040571415,0.8092881944444446,0.005630447137625013
0.18271186440677967,3.5533576011657715,-0.035937500000000004,0.02025152676201996,0.3921440972222222,0.005554687831157482,0.8062065972222223,0.004672784731256575
0.1852542372881356,3.783971548080444,-0.011631944444444443,0.02011246012068209,0.39379340277777775,0.0076121869380377065,0.8057291666666666,0.006037677224086665
0.1877966101694916,3.5676777362823486,-0.01284722222222222,0.020231643508521958,0.4036024305555555,0.006735431016578468,0.7909288194444445,0.006675343238182686
0.19033898305084745,3.554118156433105,0.029427083333333333,0.02263229097148708,0.4071180555555555,0.006369457130900859,0.7921874999999999,0.004400420719914732
0.1928813559322034,3.567348003387451,0.006336805555555557,0.015503753547206385,0.4222222222222222,0.006468375972385522,0.7850694444444445,0.005149750530577936
0.19542372881355927,3.805372953414917,-0.010243055555555552,0.02028232039614253,0.4212239583333333,0.005978667189162002,0.7863281249999999,0.0051004646250954935
0.19796610169491527,3.726972341537476,-0.02074652777777778,0.017620622219882143,0.4447048611111112,0.005581584119181807,0.7657986111111111,0.005025734314628519
0.2005084745762712,3.6042556762695312,0.014062499999999995,0.021741466261223242,0.450390625,0.00647639702344837,0.7591145833333333,0.0056545243458687895
0.20305084745762714,3.6512062549591056,0.017795138888888885,0.024142163882701663,0.4573784722222222,0.006060831508118961,0.7574218749999999,0.005454232744669682
0.20559322033898306,3.682286500930786,-0.00980902777777778,0.02115325950943071,0.464453125,0.00571984605576535,0.7506076388888889,0.004795426395710368
0.20813559322033892,3.740910768508911,0.05173611111111112,0.023319039167884387,0.4664062500000001,0.006759629682432866,0.7488715277777778,0.005486673411656656
0.21067796610169487,3.5485830307006836,0.059027777777777776,0.025854275401399455,0.47578125,0.007285372370861206,0.7399305555555555,0.005679475096301419
0.21322033898305087,3.5645980834960938,-0.011979166666666673,0.02290517481471128,0.480642361111111,0.0067195442522551795,0.7395833333333334,0.006021467777313018
0.2157627118644068,3.5520937442779537,0.005468749999999999,0.030098592608489964,0.497265625,0.006275240724663192,0.7271701388888888,0.004553046672967261
0.2183050847457627,3.5422794818878174,-0.000868055555555554,0.021048681058142338,0.5056857638888889,0.007972675196379045,0.7191406250000001,0.006762653547912172
0.22084745762711866,3.5583117008209237,-0.02838541666666667,0.028758204840345955,0.5248697916666667,0.005433347858990945,0.7065104166666667,0.0045519269895079005
0.22338983050847452,3.6028146743774414,0.006336805555555557,0.02546151326118004,0.5202690972222223,0.00788681773680216,0.7068576388888889,0.006468787111043255
0.2259322033898305,3.5710384845733643,-0.027690972222222214,0.024857194497076244,0.5233940972222223,0.008154892981046902,0.7042534722222222,0.007813577903127283
0.22847457627118645,3.645094633102417,0.007118055555555556,0.023392256925112462,0.541015625,0.005656375961160204,0.690234375,0.004879006891158761
0.2310169491525424,3.606181144714357,-0.02543402777777778,0.0307054800169188,0.5482204861111111,0.007866897413180541,0.6861979166666666,0.006504899623163655
0.2335593220338983,3.5685131549835205,-0.05112847222222223,0.027511754985517098,0.5600694444444445,0.00561448303979525,0.6777777777777778,0.004553776752987503
0.23610169491525426,3.546092987060547,0.017795138888888888,0.028457530296475925,0.5677517361111111,0.006814236111111111,0.6665364583333333,0.006224496705323193
0.2386440677966101,3.5887885093688965,0.008506944444444442,0.036267493838085516,0.5755642361111111,0.006500852520088271,0.6627170138888889,0.004687417259769643
0.2411864406779661,3.5622262954711914,0.034375,0.03610649558864458,0.5802517361111109,0.005324533104338459,0.6605034722222222,0.00568661161232663
0.243728813559322,3.576683759689331,0.03246527777777778,0.03265200486535992,0.5968315972222222,0.009133923856726726,0.6471354166666666,0.00807686889340935
0.24627118644067802,3.580112934112549,-0.022222222222222227,0.040649650710624666,0.6102430555555555,0.005945761235274559,0.6345920138888891,0.004988787898791728
0.2488135593220339,3.527327060699463,0.03064236111111112,0.04437148644539492,0.6120225694444444,0.00729662681676313,0.6359809027777777,0.00706675410644487
0.2513559322033898,3.541821002960205,0.038628472222222224,0.045911045268214636,0.6205729166666667,0.006638146524215986,0.6279947916666667,0.006096279667034386
0.25389830508474576,3.5607178211212163,0.022916666666666658,0.04023009894229522,0.6243489583333335,0.005817010519088571,0.6218315972222223,0.005009800787436092
0.2564406779661017,3.578063488006592,-0.02421875,0.051624085881559374,0.6525607638888888,0.005506118519179524,0.5963975694444444,0.00481310594656525
0.25898305084745765,3.690129041671753,-0.01215277777777778,0.06776611358552044,0.6422309027777777,0.004626454446723297,0.6086805555555554,0.005202543077698504
0.2615254237288136,3.586451292037964,-0.025,0.06202767812315463,0.65625,0.0062471270970672396,0.5969184027777776,0.005506722242594311
0.2640677966101695,3.5682742595672607,0.1134548611111111,0.06654965639181741,0.6513020833333334,0.005314106711089495,0.6016927083333333,0.0057774432408148725
0.26661016949152544,3.5656750202178955,0.10789930555555556,0.056572535522111375,0.6749131944444443,0.004170441423995615,0.5812934027777777,0.003388639245708628
0.2691525423728813,3.543828010559082,0.05755208333333335,0.06908517731853021,0.6814236111111112,0.006501082633482058,0.5758680555555556,0.005993541187846019
0.2716949152542373,3.5577430725097656,0.053472222222222233,0.08285917066044235,0.7003472222222222,0.005636230329389937,0.5580295138888889,0.0046360730644957725
0.2742372881355932,3.5306575298309326,0.06770833333333334,0.05672471818336365,0.6845486111111111,0.005101757148246307,0.5699218750000001,0.0045502834769594715
0.2767796610169492,3.534578800201416,0.14253472222222222,0.08243063427803478,0.6918402777777778,0.005404627510279773,0.569314236111111,0.0049871883657564035
0.2793220338983051,3.5600533485412598,-0.13559027777777774,0.08408377971637883,0.7029513888888889,0.007419806846446285,0.5602864583333335,0.006309475616050054
0.281864406779661,3.616710662841797,0.08741319444444445,0.11132435599644447,0.7164062499999999,0.005440959969913339,0.5453559027777777,0.004974239924331318
0.28440677966101696,3.5009303092956543,0.2215277777777778,0.08966394745833367,0.7248263888888888,0.0050751018352907145,0.5377170138888888,0.004372594658737642
0.28694915254237285,3.5265870094299316,-0.17968749999999994,0.1040680446127339,0.7241753472222222,0.0035574862405598202,0.5390190972222223,0.003280977792639268
0.2894915254237288,3.4951090812683105,-0.05928819444444445,0.11755915142347315,0.7250000000000001,0.004702369525723622,0.53828125,0.0042284406674258975
0.29203389830508475,3.4713759422302246,0.11649305555555554,0.10257564223401387,0.7417100694444445,0.004755573117810529,0.5217881944444444,0.003951882607828863
0.2945762711864407,3.4645438194274902,0.0087673611111111,0.11832294013811435,0.7437934027777778,0.0051060234085907145,0.5264756944444444,0.005068153738232586
0.29711864406779664,3.5106325149536133,-0.05546875,0.1385528528443246,0.7504340277777777,0.005582894270996997,0.5173177083333332,0.0045362346160590285
0.2996610169491525,3.684964418411255,-0.19227430555555552,0.12738398071244642,0.7573784722222222,0.0054597053409205926,0.5122829861111111,0.0036133032925022967
0.3022033898305085,3.657802581787109,0.057552083333333365,0.14751574889353236,0.7578993055555556,0.005527119383989047,0.513324652777778,0.004194088791198326
0.3047457627118644,3.712297201156616,-0.15998263888888886,0.13830951236749645,0.7612847222222221,0.0033231105582309226,0.5095052083333333,0.0029335571530064073
0.3072881355932203,3.675913572311402,0.04869791666666666,0.16144653508838314,0.7650607638888889,0.003393540847951075,0.5069444444444444,0.00282736015633989
0.3098305084745763,3.5895764827728267,0.4067708333333334,0.1320507518615389,0.7708333333333334,0.004363093625922104,0.5046440972222221,0.003853541565372493
0.3123728813559322,3.529937744140625,-0.14982638888888886,0.1717202534625224,0.7760850694444444,0.00396259349371185,0.5008246527777778,0.0027635596919945225
0.31491525423728817,3.4951863288879395,-0.5482638888888889,0.12839011712406695,0.7785590277777779,0.00434762450110985,0.496875,0.003251989830462979
0.3174576271186441,3.5326633453369136,-0.6872395833333333,0.0797658818103994,0.7842013888888889,0.004303047017224393,0.49375,0.003635423689526336
0.32,3.5306000709533687,0.17699652777777775,0.1820491999847272,0.7835937500000001,0.002949661283105061,0.4970052083333334,0.003113009318071428
0.32,3.633182048797608,0.3032986111111111,0.18305869305786385,0.7836371527777778,0.004169285435386186,0.4945746527777779,0.0032301253112225416
0.3225862068965517,3.631836414337158,-0.009895833333333338,0.18602179770611216,0.7901475694444444,0.002816227111891709,0.486501736111111,0.002314466396198227
0.3251724137931035,3.6465811729431152,-0.03689236111111113,0.18412471843416034,0.7990885416666668,0.0031065953639656018,0.4835069444444444,0.002570158524471443
0.3277586206896552,3.6996059417724614,0.22092013888888887,0.18851962428062544,0.7966579861111109,0.0042570268468671655,0.4822916666666667,0.003063112683811269
0.3303448275862069,3.6932833194732666,0.10946180555555557,0.18070508224692933,0.7956163194444446,0.003141004569659188,0.4839843750000001,0.0028332525151572047
0.3329310344827586,3.6125199794769287,0.17022569444444444,0.2021096446093301,0.8023003472222222,0.003357891628808877,0.4801649305555557,0.003223738129136325
0.3355172413793104,3.771781444549561,0.4326388888888889,0.18511559575507802,0.8069878472222223,0.003537808000064189,0.4767795138888888,0.0027362385365740237
0.3381034482758621,3.8735647201538086,-0.9004340277777777,0.0324058124376513,0.8110677083333333,0.003504828647530406,0.4735243055555557,0.0027450326911183857
