step,tot_E,a,m,acceptance,wall_density
0.0,-85.00410461425781,0.875,1.0,0.0003125,0.4375
3200.0,-85.00410461425781,0.875,1.0,0.038125,0.4375
6400.0,-85.00409698486328,0.875,1.0,0.0325,0.4375
9600.0,-78.932373046875,0.8125,0.9375,0.03125,0.46875
12800.0,-77.41446685791016,0.796875,0.90625,0.0221875,0.453125
16000.0,-85.0041275024414,0.875,1.0,0.0296875,0.4375
19200.0,-85.00411987304688,0.875,1.0,0.034375,0.4375
22400.0,-85.00411987304688,0.875,1.0,0.025,0.4375
25600.0,-85.00411224365234,0.875,1.0,0.02125,0.4375
28800.0,-85.00411987304688,0.875,1.0,0.039375,0.4375
32000.0,-74.37862396240234,0.765625,0.875,0.0375,0.484375
35200.0,-85.00415802001953,0.875,1.0,0.028125,0.4375
38400.0,-81.96830749511719,0.84375,0.96875,0.0334375,0.4375
41600.0,-80.45033264160156,0.828125,0.9375,0.0221875,0.453125
44800.0,-85.00409698486328,0.875,1.0,0.0275,0.4375
48000.0,-80.45024871826172,0.828125,0.96875,0.0234375,0.453125
51200.0,-85.00402069091797,0.875,1.0,0.0221875,0.4375
54400.0,-77.41439056396484,0.796875,0.90625,0.0371875,0.484375
57600.0,-80.45024871826172,0.828125,0.96875,0.038125,0.453125
60800.0,-85.00398254394531,0.875,1.0,0.0396875,0.4375
64000.0,-77.41433715820312,0.796875,0.90625,0.0215625,0.453125
67200.0,-80.4501724243164,0.828125,0.96875,0.039375,0.453125
70400.0,-78.93224334716797,0.8125,0.90625,0.0525,0.453125
73600.0,-85.00395202636719,0.875,1.0,0.0403125,0.4375
76800.0,-81.96809387207031,0.84375,0.96875,0.0334375,0.4375
80000.0,-78.93222045898438,0.8125,0.96875,0.02875,0.5
83200.0,-74.37841796875,0.765625,0.84375,0.03125,0.484375
86400.0,-85.00396728515625,0.875,1.0,0.0328125,0.4375
89600.0,-81.96810913085938,0.84375,0.96875,0.0334375,0.4375
92800.0,-80.45013427734375,0.828125,0.96875,0.06375,0.453125
96000.0,-77.41426086425781,0.796875,0.9375,0.0278125,0.453125
99200.0,-81.96803283691406,0.84375,0.96875,0.0321875,0.4375
102400.0,-85.00386810302734,0.875,1.0,0.0253125,0.4375
105600.0,-85.00385284423828,0.875,1.0,0.028125,0.4375
108800.0,-80.4500961303711,0.828125,0.96875,0.0309375,0.453125
112000.0,-85.0038833618164,0.875,1.0,0.0346875,0.4375
115200.0,-85.00387573242188,0.875,1.0,0.03125,0.4375
118400.0,-75.89628601074219,0.78125,0.9375,0.020625,0.546875
121600.0,-85.00386810302734,0.875,1.0,0.035,0.4375
124800.0,-74.37833404541016,0.765625,0.9375,0.03,0.5
128000.0,-85.00384521484375,0.875,1.0,0.021875,0.4375
131200.0,-80.4500503540039,0.828125,0.96875,0.0190625,0.453125
134400.0,-78.93212890625,0.8125,0.96875,0.025625,0.515625
137600.0,-85.00381469726562,0.875,1.0,0.0384375,0.4375
140800.0,-85.00382232666016,0.875,1.0,0.025,0.4375
144000.0,-85.00379180908203,0.875,1.0,0.02375,0.4375
147200.0,-85.00375366210938,0.875,1.0,0.028125,0.4375
150400.0,-85.00379180908203,0.875,1.0,0.021875,0.4375
153600.0,-85.00379180908203,0.875,1.0,0.02875,0.4375
156800.0,-77.41407775878906,0.796875,0.9375,0.02625,0.453125
160000.0,-85.00376892089844,0.875,1.0,0.03125,0.4375
163200.0,-78.9320297241211,0.8125,0.96875,0.0303125,0.515625
166400.0,-85.00374603271484,0.875,1.0,0.0190625,0.4375
169600.0,-74.37821960449219,0.765625,0.9375,0.024375,0.515625
172800.0,-85.00373077392578,0.875,1.0,0.025,0.4375
176000.0,-85.00370788574219,0.875,1.0,0.02375,0.4375
179200.0,-85.00369262695312,0.875,1.0,0.0325,0.4375
182400.0,-80.44987487792969,0.828125,0.96875,0.0221875,0.453125
185600.0,-81.96781921386719,0.84375,0.96875,0.033125,0.4375
188800.0,-85.003662109375,0.875,1.0,0.0290625,0.4375
192000.0,-85.00365447998047,0.875,1.0,0.046875,0.4375
195200.0,-85.00364685058594,0.875,1.0,0.028125,0.4375
198400.0,-77.41397094726562,0.796875,0.90625,0.0378125,0.453125
201600.0,-85.00361633300781,0.875,1.0,0.0184375,0.4375
204800.0,-85.00363159179688,0.875,1.0,0.03125,0.4375
208000.0,-85.00360107421875,0.875,1.0,0.0275,0.4375
211200.0,-72.86016845703125,0.75,0.875,0.02375,0.46875
214400.0,-85.00360107421875,0.875,1.0,0.03,0.4375
217600.0,-80.44979858398438,0.828125,0.96875,0.0171875,0.453125
220800.0,-80.44979858398438,0.828125,0.9375,0.0165625,0.453125
224000.0,-85.00355529785156,0.875,1.0,0.043125,0.4375
