step,tot_E,a,m,acceptance,wall_density
0.0,-89.10221862792969,0.875,-1.0,0.0003125,0.4375
3200.0,-89.10221862792969,0.875,-1.0,0.02625,0.4375
6400.0,-89.10221862792969,0.875,-1.0,0.021875,0.4375
9600.0,-79.55555725097656,0.78125,-0.9375,0.020625,0.5
12800.0,-89.10221862792969,0.875,-1.0,0.02875,0.4375
16000.0,-84.32888793945312,0.828125,-0.96875,0.0284375,0.453125
19200.0,-89.10221862792969,0.875,-1.0,0.0203125,0.4375
22400.0,-89.10221862792969,0.875,-1.0,0.028125,0.4375
25600.0,-85.91999816894531,0.84375,-0.96875,0.0209375,0.4375
28800.0,-89.10221862792969,0.875,-1.0,0.0215625,0.4375
32000.0,-77.96444702148438,0.765625,-0.875,0.026875,0.453125
35200.0,-85.91999816894531,0.84375,-0.96875,0.0215625,0.4375
38400.0,-79.55555725097656,0.78125,-0.90625,0.018125,0.46875
41600.0,-89.10221862792969,0.875,-1.0,0.0134375,0.4375
44800.0,-89.10221862792969,0.875,-1.0,0.025625,0.4375
48000.0,-89.10221862792969,0.875,-1.0,0.015,0.4375
51200.0,-89.10221862792969,0.875,-1.0,0.0275,0.4375
54400.0,-89.10221862792969,0.875,-1.0,0.039375,0.4375
57600.0,-73.19111633300781,0.71875,-0.84375,0.0271875,0.53125
60800.0,-89.10221862792969,0.875,-1.0,0.0234375,0.4375
64000.0,-89.10221862792969,0.875,-1.0,0.040625,0.4375
67200.0,-89.10221862792969,0.875,-1.0,0.01875,0.4375
70400.0,-89.10221862792969,0.875,-1.0,0.026875,0.4375
73600.0,-84.32888793945312,0.828125,-0.96875,0.0159375,0.453125
76800.0,-89.10221862792969,0.875,-1.0,0.0278125,0.4375
80000.0,-89.10221862792969,0.875,-1.0,0.026875,0.4375
83200.0,-84.32888793945312,0.828125,-0.9375,0.0175,0.453125
86400.0,-89.10221862792969,0.875,-1.0,0.033125,0.4375
89600.0,-79.55555725097656,0.78125,-0.9375,0.025625,0.46875
92800.0,-81.14666748046875,0.796875,-0.90625,0.0284375,0.453125
96000.0,-89.10221862792969,0.875,-1.0,0.0140625,0.4375
99200.0,-89.10221862792969,0.875,-1.0,0.013125,0.4375
102400.0,-85.91999816894531,0.84375,-0.96875,0.0271875,0.4375
105600.0,-79.55555725097656,0.78125,-0.9375,0.0221875,0.46875
108800.0,-89.10221862792969,0.875,-1.0,0.035625,0.4375
112000.0,-84.32888793945312,0.828125,-0.96875,0.0115625,0.453125
115200.0,-82.73777770996094,0.8125,-0.90625,0.040625,0.46875
118400.0,-85.91999816894531,0.84375,-0.96875,0.0275,0.4375
121600.0,-89.10221862792969,0.875,-1.0,0.0334375,0.4375
124800.0,-84.32888793945312,0.828125,-0.96875,0.0259375,0.453125
128000.0,-82.73777770996094,0.8125,-0.875,0.0121875,0.484375
131200.0,-89.10221862792969,0.875,-1.0,0.0325,0.4375
134400.0,-84.32888793945312,0.828125,-0.96875,0.0253125,0.453125
137600.0,-85.91999816894531,0.84375,-0.96875,0.0175,0.4375
140800.0,-89.10221862792969,0.875,-1.0,0.0165625,0.4375
144000.0,-89.10221862792969,0.875,-1.0,0.030625,0.4375
147200.0,-89.10221862792969,0.875,-1.0,0.02,0.4375
150400.0,-89.10221862792969,0.875,-1.0,0.016875,0.4375
153600.0,-89.10221862792969,0.875,-1.0,0.016875,0.4375
156800.0,-89.10221862792969,0.875,-1.0,0.023125,0.4375
160000.0,-89.10221862792969,0.875,-1.0,0.01,0.4375
163200.0,-89.10221862792969,0.875,-1.0,0.03,0.4375
166400.0,-89.10221862792969,0.875,-1.0,0.0175,0.4375
169600.0,-89.10221862792969,0.875,-1.0,0.0325,0.4375
172800.0,-84.32888793945312,0.828125,-0.9375,0.019375,0.453125
176000.0,-79.55555725097656,0.78125,-0.875,0.025,0.5
179200.0,-84.32888793945312,0.828125,-0.96875,0.0178125,0.453125
182400.0,-89.10221862792969,0.875,-1.0,0.0246875,0.4375
185600.0,-89.10221862792969,0.875,-1.0,0.01125,0.4375
188800.0,-79.55555725097656,0.78125,-0.9375,0.026875,0.46875
192000.0,-89.10221862792969,0.875,-1.0,0.01875,0.4375
195200.0,-89.10221862792969,0.875,-1.0,0.01625,0.4375
198400.0,-85.91999816894531,0.84375,-0.96875,0.0215625,0.4375
201600.0,-89.10221862792969,0.875,-1.0,0.0215625,0.4375
204800.0,-79.55555725097656,0.78125,-0.9375,0.023125,0.46875
208000.0,-84.32888793945312,0.828125,-0.96875,0.0253125,0.453125
211200.0,-89.10221862792969,0.875,-1.0,0.0271875,0.4375
214400.0,-84.32888793945312,0.828125,-0.96875,0.0315625,0.453125
217600.0,-89.10221862792969,0.875,-1.0,0.0234375,0.4375
220800.0,-82.73777770996094,0.8125,-0.9375,0.020625,0.4375
224000.0,-89.10221862792969,0.875,-1.0,0.02125,0.4375
227200.0,-89.10221862792969,0.875,-1.0,0.013125,0.4375
230400.0,-85.91999816894531,0.84375,-0.96875,0.0290625,0.4375
233600.0,-89.10221862792969,0.875,-1.0,0.0159375,0.4375
236800.0,-85.91999816894531,0.84375,-0.96875,0.0278125,0.4375
240000.0,-89.10221862792969,0.875,-1.0,0.0203125,0.4375
243200.0,-89.10221862792969,0.875,-1.0,0.033125,0.4375
246400.0,-89.10221862792969,0.875,-1.0,0.031875,0.4375
249600.0,-89.10221862792969,0.875,-1.0,0.018125,0.4375
252800.0,-82.73777770996094,0.8125,-0.90625,0.0234375,0.453125
256000.0,-82.73777770996094,0.8125,-0.96875,0.02375,0.515625
259200.0,-89.10221862792969,0.875,-1.0,0.0178125,0.4375
262400.0,-89.10221862792969,0.875,-1.0,0.02125,0.4375
265600.0,-89.10221862792969,0.875,-1.0,0.015625,0.4375
268800.0,-79.55555725097656,0.78125,-0.875,0.010625,0.46875
272000.0,-89.10221862792969,0.875,-1.0,0.03125,0.4375
275200.0,-89.10221862792969,0.875,-1.0,0.031875,0.4375
278400.0,-89.10221862792969,0.875,-1.0,0.019375,0.4375
281600.0,-89.10221862792969,0.875,-1.0,0.02125,0.4375
284800.0,-89.10221862792969,0.875,-1.0,0.020625,0.4375
288000.0,-84.32888793945312,0.828125,-0.96875,0.0159375,0.453125
291200.0,-89.10221862792969,0.875,-1.0,0.0221875,0.4375
294400.0,-89.10221862792969,0.875,-1.0,0.020625,0.4375
297600.0,-84.32888793945312,0.828125,-0.96875,0.0284375,0.453125
300800.0,-89.10221862792969,0.875,-1.0,0.0253125,0.4375
304000.0,-89.10221862792969,0.875,-1.0,0.030625,0.4375
307200.0,-89.10221862792969,0.875,-1.0,0.028125,0.4375
310400.0,-89.10221862792969,0.875,-1.0,0.015625,0.4375
313600.0,-81.14666748046875,0.796875,-0.84375,0.0278125,0.484375
316800.0,-89.10221862792969,0.875,-1.0,0.0240625,0.4375
320000.0,-68.41778564453125,0.671875,-0.84375,0.0334375,0.53125
323200.0,-77.96444702148438,0.765625,-0.9375,0.0253125,0.515625
326400.0,-89.10221862792969,0.875,-1.0,0.02125,0.4375
329600.0,-89.10221862792969,0.875,-1.0,0.018125,0.4375
332800.0,-85.91999816894531,0.84375,-0.96875,0.0259375,0.4375
336000.0,-89.10221862792969,0.875,-1.0,0.0503125,0.4375
339200.0,-89.10221862792969,0.875,-1.0,0.015625,0.4375
342400.0,-82.73777770996094,0.8125,-0.90625,0.0259375,0.453125
345600.0,-89.10221862792969,0.875,-1.0,0.0228125,0.4375
348800.0,-89.10221862792969,0.875,-1.0,0.023125,0.4375
352000.0,-89.10221862792969,0.875,-1.0,0.02,0.4375
355200.0,-89.10221862792969,0.875,-1.0,0.021875,0.4375
358400.0,-89.10221862792969,0.875,-1.0,0.025,0.4375
361600.0,-89.10221862792969,0.875,-1.0,0.03125,0.4375
364800.0,-81.14666748046875,0.796875,-0.9375,0.03125,0.453125
368000.0,-84.32888793945312,0.828125,-0.9375,0.0175,0.453125
