step,tot_E,a,m,acceptance,wall_density
0.0,21.213212966918945,-0.03125,-0.046875,7.8125e-05,0.7734375
12800.0,-647.0031127929688,0.953125,-0.28125,0.11796875,0.04296875
25600.0,-647.0031127929688,0.953125,-0.28125,0.04765625,0.046875
38400.0,-647.0031127929688,0.953125,-0.234375,0.04890625,0.046875
51200.0,-636.396484375,0.9375,-0.3828125,0.051171875,0.05859375
64000.0,-647.0031127929688,0.953125,-0.5546875,0.04921875,0.046875
76800.0,-647.0031127929688,0.953125,-0.40625,0.051171875,0.046875
89600.0,-647.0031127929688,0.953125,-0.4140625,0.046953125,0.046875
102400.0,-647.0031127929688,0.953125,-0.34375,0.049921875,0.04296875
115200.0,-647.0031127929688,0.953125,-0.421875,0.04875,0.046875
128000.0,-647.0031127929688,0.953125,-0.4453125,0.048515625,0.046875
140800.0,-647.0031127929688,0.953125,-0.359375,0.049765625,0.04296875
153600.0,-647.0031127929688,0.953125,0.015625,0.05140625,0.046875
166400.0,-647.0031127929688,0.953125,0.046875,0.04875,0.046875
179200.0,-647.0031127929688,0.953125,-0.03125,0.04921875,0.046875
192000.0,-647.0031127929688,0.953125,-0.0234375,0.048515625,0.046875
204800.0,-647.0031127929688,0.953125,-0.0390625,0.04953125,0.046875
217600.0,-647.0031127929688,0.953125,0.0078125,0.048125,0.046875
230400.0,-647.0031127929688,0.953125,0.0,0.049140625,0.046875
243200.0,-647.0031127929688,0.953125,0.0,0.0490625,0.046875
256000.0,-647.0031127929688,0.953125,-0.4140625,0.052265625,0.046875
268800.0,-647.0031127929688,0.953125,-0.453125,0.049765625,0.046875
281600.0,-647.0031127929688,0.953125,-0.1171875,0.050859375,0.046875
294400.0,-647.0031127929688,0.953125,-0.0859375,0.049375,0.04296875
307200.0,-647.0031127929688,0.953125,-0.125,0.049296875,0.04296875
320000.0,-647.0031127929688,0.953125,-0.09375,0.04796875,0.046875
332800.0,-647.0031127929688,0.953125,-0.1484375,0.048984375,0.046875
345600.0,-647.0031127929688,0.953125,-0.09375,0.048671875,0.046875
358400.0,-647.0031127929688,0.953125,-0.0859375,0.049140625,0.046875
371200.0,-636.396484375,0.9375,-0.0546875,0.05125,0.0625
384000.0,-647.0031127929688,0.953125,0.09375,0.048515625,0.046875
396800.0,-647.0031127929688,0.953125,0.015625,0.049375,0.046875
409600.0,-647.0031127929688,0.953125,0.09375,0.04953125,0.046875
422400.0,-647.0031127929688,0.953125,0.0,0.0484375,0.046875
435200.0,-647.0031127929688,0.953125,0.0390625,0.048828125,0.046875
448000.0,-647.0031127929688,0.953125,0.046875,0.047265625,0.046875
460800.0,-647.0031127929688,0.953125,0.6328125,0.055703125,0.04296875
473600.0,-647.0031127929688,0.953125,0.5859375,0.04828125,0.046875
486400.0,-647.0031127929688,0.953125,0.625,0.049765625,0.046875
499200.0,-647.0031127929688,0.953125,0.53125,0.04828125,0.046875
512000.0,-647.0031127929688,0.953125,-0.015625,0.0540625,0.04296875
524800.0,-647.0031127929688,0.953125,-0.0546875,0.050078125,0.04296875
537600.0,-647.0031127929688,0.953125,-0.1328125,0.049375,0.046875
550400.0,-647.0031127929688,0.953125,-0.0234375,0.0484375,0.046875
563200.0,-647.0031127929688,0.953125,-0.0859375,0.04859375,0.04296875
576000.0,-647.0031127929688,0.953125,-0.0078125,0.04890625,0.046875
588800.0,-647.0031127929688,0.953125,-0.09375,0.050859375,0.046875
601600.0,-647.0031127929688,0.953125,-0.1328125,0.049296875,0.046875
614400.0,-647.0031127929688,0.953125,0.5625,0.053984375,0.046875
627200.0,-647.0031127929688,0.953125,0.296875,0.05125,0.046875
640000.0,-647.0031127929688,0.953125,0.390625,0.0496875,0.046875
652800.0,-647.0031127929688,0.953125,0.328125,0.0490625,0.046875
665600.0,-647.0031127929688,0.953125,0.4296875,0.049296875,0.046875
678400.0,-647.0031127929688,0.953125,0.3515625,0.0484375,0.046875
691200.0,-647.0031127929688,0.953125,0.046875,0.052578125,0.046875
704000.0,-647.0031127929688,0.953125,0.0,0.04859375,0.046875
716800.0,-647.0031127929688,0.953125,-0.0078125,0.048515625,0.046875
729600.0,-647.0031127929688,0.953125,-0.0078125,0.0496875,0.046875
742400.0,-647.0031127929688,0.953125,-0.0234375,0.04828125,0.046875
755200.0,-647.0031127929688,0.953125,0.015625,0.048984375,0.046875
768000.0,-647.0031127929688,0.953125,0.0546875,0.049140625,0.046875
780800.0,-647.0031127929688,0.953125,0.0546875,0.0478125,0.046875
793600.0,-647.0031127929688,0.953125,0.0390625,0.04953125,0.046875
806400.0,-647.0031127929688,0.953125,0.0234375,0.04859375,0.046875
819200.0,-647.0031127929688,0.953125,-0.1015625,0.050625,0.046875
832000.0,-647.0031127929688,0.953125,-0.1171875,0.0490625,0.046875
844800.0,-647.0031127929688,0.953125,-0.1171875,0.04796875,0.046875
857600.0,-647.0031127929688,0.953125,-0.15625,0.049453125,0.046875
870400.0,-647.0031127929688,0.953125,-0.1796875,0.048671875,0.046875
883200.0,-647.0031127929688,0.953125,-0.125,0.048828125,0.046875
896000.0,-647.0031127929688,0.953125,-0.1484375,0.048984375,0.046875
908800.0,-636.396484375,0.9375,-0.1328125,0.048125,0.05859375
921600.0,-647.0031127929688,0.953125,-0.3046875,0.05015625,0.046875
934400.0,-647.0031127929688,0.953125,-0.203125,0.048046875,0.046875
