k,h,time,m,m_std,a,a_std,wall_density,wall_density_std
0.08425734,0.0001001001001001001,18.858009815216064,-0.23075086805555556,0.09864294631596603,0.49873046875000004,0.006055845551610142,0.7572699652777777,0.00586786973494315
0.08425734,0.002102102102102102,21.505327701568604,0.11883680555555556,0.11547728080070391,0.4974934895833333,0.007881389395290685,0.7632595486111112,0.007186219325119029
0.08425734,0.004104104104104105,20.21244716644287,0.3314670138888889,0.10117182680753839,0.5108615451388888,0.00546788686602856,0.7499565972222224,0.0056646909592683965
0.08425734,0.006106106106106107,20.66327738761902,0.5187934027777776,0.06692351352771121,0.5074435763888889,0.006366239978829681,0.7524522569444444,0.005987318875041223
0.08425734,0.008108108108108109,19.452037811279297,0.5211371527777778,0.0693226718738261,0.5247612847222222,0.005507786144011065,0.7343207465277779,0.0050440051217850255
0.08425734,0.01011011011011011,22.357279777526855,0.6687934027777778,0.01187316938743193,0.5272786458333334,0.006031479775034847,0.7357096354166666,0.006078591112406078
0.08425734,0.012112112112112113,23.240253448486328,0.6565321180555554,0.014800546565188605,0.5294921875,0.004465606522559733,0.7310438368055555,0.005250088071448824
0.08425734,0.014114114114114115,23.980010271072388,0.6919270833333333,0.008002626773200142,0.5453233506944445,0.0053752518956739085,0.7151801215277778,0.005309760468440826
0.08425734,0.016116116116116116,23.490208387374878,0.6869357638888888,0.005295703890085955,0.5341688368055555,0.005457579523646216,0.7274956597222222,0.005547119417419978
0.08425734,0.01811811811811812,23.199941396713257,0.6953776041666667,0.005694442206585575,0.5514322916666666,0.005056944067018303,0.7099175347222222,0.005372632484290606
0.08425734,0.02012012012012012,24.411160469055176,0.7075086805555555,0.00520838652274039,0.5559136284722223,0.005672151947841339,0.7062717013888888,0.005937571572346734
0.08425734,0.022122122122122122,23.471797466278076,0.7134982638888888,0.004204222196113595,0.5635199652777777,0.0046682738722261825,0.6973849826388888,0.005344216324567103
0.08425734,0.024124124124124124,22.576499462127686,0.6993272569444444,0.005971724290409007,0.5517144097222222,0.006448687817617838,0.7103624131944445,0.006974881855540452
0.08425734,0.026126126126126126,23.17187523841858,0.7165798611111112,0.004856390134321267,0.5660373263888888,0.005490769256344077,0.6960394965277777,0.006184650036144663
0.08425734,0.02812812812812813,22.470174312591553,0.7249131944444445,0.004220006927828118,0.575661892361111,0.0052675748398739956,0.6840603298611111,0.005912834379960326
0.08425734,0.03013013013013013,23.477877140045166,0.7263020833333333,0.0035733058636563723,0.5761935763888889,0.004094197137013667,0.6826171875000001,0.004244301771246173
