k,h,time,m,m_std,a,a_std,wall_density,wall_density_std
0.221039,0.0001001001001001001,195.6761031150818,-0.41827392578125006,0.10955545835092245,0.7177585177951388,0.001908938297432682,0.3542331271701389,0.002472230202482064
0.221039,0.002102102102102102,200.83892583847046,0.7173299153645833,0.00344513526820111,0.7337809244791667,0.0008915388792022991,0.33327501085069444,0.0011461215960870542
0.221039,0.004104104104104105,193.40549182891846,0.7391316731770832,0.0031878974734684657,0.7398125542534723,0.0012104231756245136,0.32531602647569446,0.0015038026848632913
0.221039,0.006106106106106107,184.9243688583374,0.7616685655381944,0.0022139917043521003,0.7489542643229167,0.0008257284454911032,0.31393568250868054,0.0010748478384778476
0.221039,0.008108108108108109,189.07704401016235,0.7778754340277777,0.001189906461551257,0.7549574110243055,0.0007449328682752786,0.30591701931423615,0.0009441433958262697
0.221039,0.01011011011011011,186.5900001525879,0.7863769531250001,0.001765824773014589,0.7600870768229168,0.0012348219225852021,0.29959581163194443,0.0015163217116489973
0.221039,0.012112112112112113,186.06875014305115,0.7940809461805556,0.0015859910213202129,0.762981499565972,0.0008136962954841269,0.2953647189670139,0.0010401709446680955
0.221039,0.014114114114114115,187.54254961013794,0.8016859266493055,0.0011353675243941104,0.7677042643229167,0.0010010412637070322,0.2895480685763888,0.0012410856708806003
0.221039,0.016116116116116116,189.38168621063232,0.8082926432291666,0.0015123278099337405,0.7714870876736112,0.0009829540428764737,0.2852627224392361,0.0011873924936789775
0.221039,0.01811811811811812,188.08622908592224,0.8132866753472221,0.0014796428956164844,0.7734944661458332,0.0010645448366463997,0.28221028645833335,0.0012961683371925858
0.221039,0.02012012012012012,185.70673251152039,0.8189344618055556,0.0012947703258224944,0.7773708767361112,0.0009332188629414109,0.27730238172743055,0.0011966407705169858
0.221039,0.022122122122122122,185.16700911521912,0.8223320855034723,0.0011796445330677116,0.7788655598958333,0.0008791344927347461,0.2754462348090278,0.0011189679519174967
0.221039,0.024124124124124124,186.59346175193787,0.8278781467013888,0.001346976419786959,0.7824720594618055,0.001065120090695354,0.2704969618055556,0.001326597571384171
0.221039,0.026126126126126126,189.72343230247498,0.8324395073784722,0.0011543742444146202,0.7868028428819445,0.0007866571891568444,0.2654459635416667,0.0009657169041313781
0.221039,0.02812812812812813,186.6034185886383,0.8344387478298612,0.0011288442808664925,0.7882581922743056,0.0010601029190255077,0.2632222493489583,0.0012679315790686029
0.221039,0.03013013013013013,184.22702980041504,0.8381618923611112,0.0010599585178683415,0.7902967664930556,0.0008465433780271474,0.26088392469618055,0.0010436917884684572
0.221039,0.03213213213213213,196.69649624824524,0.8416463216145834,0.0014125796904162966,0.79327392578125,0.0010904827346112883,0.2571363661024305,0.0013758746280884018
0.221039,0.03413413413413414,194.6946256160736,0.8475694444444444,0.0009742064578886684,0.7974419487847223,0.0008781159294409066,0.2519748263888889,0.001131017661244216
0.221039,0.036136136136136136,191.64304304122925,0.8465752495659723,0.0012317144763566486,0.7967895507812499,0.0010125605061610651,0.2524095323350694,0.0012231732035303817
0.221039,0.03813813813813814,184.61826395988464,0.8499769422743055,0.0013360306326716102,0.7992567274305556,0.0010955491965947005,0.24958631727430555,0.0013643171913096223
0.221039,0.04014014014014014,186.8237910270691,0.8555636935763888,0.0010167314245639377,0.8041056315104167,0.0009730461491239647,0.24366658528645838,0.0011850408051535962
0.221039,0.042142142142142146,186.37248468399048,0.8560614691840278,0.0009457602141654081,0.8052815755208332,0.0008395512795388269,0.24213392469618056,0.0010250206710096567
0.221039,0.044144144144144144,189.55234694480896,0.8583441840277778,0.000860895534428398,0.8064548068576389,0.0008788954765615606,0.2406446668836806,0.0010583841033726463
0.221039,0.04614614614614615,188.83137607574463,0.8610595703125,0.0003977995579258934,0.808642578125,0.0005481512029747218,0.23815443250868057,0.0006297122878065099
0.221039,0.04814814814814815,188.28029036521912,0.8644978841145833,0.0008202231412219059,0.811440700954861,0.000816414357462255,0.23437296549479164,0.0010451391021211094
0.221039,0.050150150150150154,183.44593715667725,0.8658881293402778,0.0007304580204916351,0.8132514105902778,0.000679571478007961,0.23208550347222223,0.0008242458156865771
0.221039,0.05215215215215215,188.31357145309448,0.8669270833333333,0.001004686478435038,0.8137654622395833,0.000884973861863625,0.23150160047743057,0.0010870379499756768
0.221039,0.05415415415415416,189.4909474849701,0.8684733072916666,0.0008434839616467218,0.814892578125,0.0007987048415790176,0.22983601888020833,0.0009727885056754895
0.221039,0.056156156156156156,186.41990876197815,0.8720119900173611,0.0008123338540228555,0.8183485243055555,0.000774683117526414,0.22572767469618057,0.0009712363908446523
0.221039,0.05815815815815816,188.8392939567566,0.8725016276041668,0.000956017286655071,0.818930392795139,0.0009149141569082903,0.22488199869791664,0.001132994098392229
0.221039,0.06016016016016016,189.60917806625366,0.8745293511284723,0.000988155798928436,0.8208889431423612,0.0009031739691311725,0.22246907552083334,0.001105668994528026
0.221039,0.062162162162162166,185.32715392112732,0.8774888780381944,0.0006700340158448222,0.8235161675347222,0.0006480475162682145,0.21929660373263887,0.0008332076138884037
0.221039,0.06416416416416416,190.7367341518402,0.8776028103298611,0.0005127642222741012,0.8237250434027776,0.000538191018203228,0.21910400390625004,0.0006490662468326371
0.221039,0.06616616616616616,188.14280891418457,0.8790432400173611,0.0007974677615602324,0.8256008572048611,0.0009077131735715733,0.21647135416666663,0.0011091033924725902
0.221039,0.06816816816816818,186.328266620636,0.8817328559027778,0.0006157294589515743,0.8283379448784722,0.0006329580972464767,0.21324123806423612,0.0008277698502546063
0.221039,0.07017017017017017,189.75469207763672,0.8828043619791667,0.0006156517723886083,0.8289198133680555,0.0006510632746150348,0.2125230577256944,0.0008152111877253218
0.221039,0.07217217217217217,189.60027265548706,0.884292263454861,0.0007767043641642837,0.8305772569444443,0.0009099851659456358,0.21040106879340278,0.0011279902116817441
0.221039,0.07417417417417418,188.43268823623657,0.8853068033854167,0.00045892041561353765,0.8320122612847223,0.0005259674275953717,0.20880466037326387,0.0006263009767230262
0.221039,0.07617617617617618,188.43213510513306,0.8872979058159722,0.0009846407905293145,0.8337877061631944,0.00103489878537302,0.20660400390625,0.0012840469137376893
0.221039,0.07817817817817818,185.64375042915344,0.8875949435763889,0.0006112250212267595,0.8342719184027777,0.0006887787594151769,0.2058803982204861,0.0008490144083776009
0.221039,0.08018018018018018,190.24019503593445,0.8905015733506944,0.0007314890579863693,0.8367214626736111,0.0008640175440619029,0.20284016927083337,0.0010502202269344803
0.221039,0.08218218218218219,189.9208676815033,0.8911905924479167,0.00036016252306799357,0.8373914930555556,0.0004850722323827676,0.20183308919270831,0.0005192360507749994
