k,h,time,m,m_std,a,a_std,wall_density,wall_density_std
0.1128221,0.0001001001001001001,300.7825005054474,0.08082004123263889,0.09177969856898317,0.4023193359375,0.0015552762385845414,0.7833462185329861,0.001650191353955666
0.1128221,0.002102102102102102,365.09798288345337,0.48559027777777786,0.002796980533339181,0.42410662615740746,0.0012949750021418308,0.7607299804687501,0.0011678368466024793
0.1128221,0.004104104104104105,404.1946020126343,0.5119086371527778,0.003326820033389295,0.43602611400462965,0.0017595241882109728,0.7491177029079862,0.0018339721589521875
0.1128221,0.006106106106106107,360.7745153903961,0.5322333441840279,0.002467468224970785,0.44648799189814814,0.0014559271722104003,0.7391221788194444,0.00152007740073521
0.1128221,0.008108108108108109,297.2648468017578,0.5525634765624999,0.002290445332097222,0.4589084201388889,0.0016375013964653228,0.7259928385416666,0.0017840999675789466
0.1128221,0.01011011011011011,333.7224907875061,0.5732950846354167,0.0026611037166107583,0.4710087528935186,0.0018002684555782774,0.7137159559461805,0.0018597428334372844
0.1128221,0.012112112112112113,323.95758628845215,0.5798095703124999,0.0019392811941967895,0.47549189814814813,0.0013012483570321092,0.7091661241319445,0.001218662082061121
0.1128221,0.014114114114114115,322.0097105503082,0.5919894748263889,0.001908350206305191,0.4839093243634259,0.0012695783962435752,0.700814480251736,0.0014747853413932146
0.1128221,0.016116116116116116,296.3996226787567,0.6009602864583333,0.0016403251632786798,0.49038809317129634,0.0011584849940711444,0.6941779242621529,0.001165551835794726
0.1128221,0.01811811811811812,297.20899510383606,0.6082804361979167,0.0016762280734653986,0.4947853370949073,0.0014157784763156583,0.6896647135416667,0.00146302552918008
0.1128221,0.02012012012012012,290.04536271095276,0.6230305989583333,0.0020447724614106387,0.5050048828125,0.0018018031120471019,0.6784457736545139,0.0018635774538570944
0.1128221,0.022122122122122122,267.1087324619293,0.6300537109375001,0.0014425849616074508,0.512350802951389,0.001214235323498266,0.6709743923611112,0.0012751553215740693
0.1128221,0.024124124124124124,231.06497478485107,0.6381496853298612,0.0016576929984979838,0.5182436342592592,0.00142642934213018,0.6650797526041666,0.0015264841911203366
