k,h,time,m,m_std,a,a_std,wall_density,wall_density_std
0.11531571,0.0001001001001001001,57.61283087730408,-0.03980555555555556,0.12511408453292241,0.469062962962963,0.0034311718653491333,0.7167833333333333,0.003743606750617372
0.11531571,0.002102102102102102,56.33059787750244,0.5378111111111111,0.025849620278735806,0.47781111111111113,0.0036231132870871625,0.7076222222222223,0.0036569171233114335
0.11531571,0.004104104104104105,61.4127881526947,0.5894944444444445,0.0048985156630145495,0.4871370370370369,0.0033293853405311326,0.6973333333333334,0.00333555318240914
0.11531571,0.006106106106106107,70.99047946929932,0.6095666666666667,0.00486381194811915,0.5004333333333333,0.0036845089755223096,0.683788888888889,0.004019937151078383
0.11531571,0.008108108108108109,77.80180740356445,0.6096166666666666,0.007236437618867774,0.5068407407407407,0.00329532200234953,0.6764222222222221,0.003521869634524446
0.11531571,0.01011011011011011,88.22789669036865,0.6253111111111112,0.003424707314328661,0.5119222222222223,0.0029599762997343584,0.671811111111111,0.003021795973882178
0.11531571,0.012112112112112113,83.42810297012329,0.6341222222222223,0.0026311675824181886,0.5201814814814815,0.002175454313142656,0.6630694444444445,0.0024546945115926956
0.11531571,0.014114114114114115,86.15354919433594,0.6489444444444444,0.003788046405481312,0.5318296296296297,0.003247702823577791,0.6503805555555555,0.0034105017046278424
0.11531571,0.016116116116116116,87.01368618011475,0.653261111111111,0.0031612041522312687,0.5342888888888889,0.00283723043533828,0.647988888888889,0.003066071328496891
0.11531571,0.01811811811811812,88.5858781337738,0.6604833333333334,0.0029668897250357787,0.5409925925925926,0.0025445793775843613,0.6406277777777779,0.002715957510659821
0.11531571,0.02012012012012012,102.9069447517395,0.6601055555555555,0.003489503141048461,0.5396444444444444,0.0029467212802636224,0.6415500000000001,0.003206083372003193
0.11531571,0.022122122122122122,104.97126603126526,0.6699333333333333,0.002666298994261032,0.548074074074074,0.0024440634812399778,0.6327250000000001,0.0026893740615870462
0.11531571,0.024124124124124124,89.60193681716919,0.6744055555555557,0.0028818847343999505,0.5531074074074074,0.0027425591624064528,0.6266055555555556,0.0031351446810932125
0.11531571,0.026126126126126126,90.61506938934326,0.6813333333333333,0.0018100843153726733,0.5578370370370371,0.0017743694634030313,0.622125,0.001955252060711107
0.11531571,0.02812812812812813,90.853684425354,0.6894833333333332,0.0029739857940595496,0.5647407407407408,0.0028285292548427773,0.6154777777777778,0.003229172130854886
0.11531571,0.03013013013013013,103.91157269477844,0.6926444444444445,0.0020882682293064873,0.5690444444444445,0.0021321551757638654,0.6099666666666667,0.002513697768346119
0.11531571,0.03213213213213213,85.66855525970459,0.6973055555555555,0.0028787759769796977,0.5710925925925926,0.002857232990128843,0.6068083333333332,0.0029684375910613574
0.11531571,0.03413413413413414,77.37869763374329,0.7013222222222222,0.002051518735297857,0.5747000000000001,0.0018464533512151159,0.6026777777777778,0.0023052342480259073
0.11531571,0.036136136136136136,66.46145987510681,0.7119111111111112,0.0027099777980530556,0.5867037037037038,0.002683179928887266,0.5895194444444445,0.0032612704000691954
