step,tot_E,a,m,acceptance,wall_density
0.0,-236.0380096435547,1.0,-1.0,7.8125e-05,0.0
12800.0,-214.8313446044922,0.91015625,-0.953125,0.07703125,0.17578125
25600.0,-204.68907165527344,0.8671875,-0.921875,0.0790625,0.2734375
38400.0,-200.07907104492188,0.84765625,-0.9140625,0.073046875,0.32421875
51200.0,-221.28555297851562,0.9375,-0.96875,0.077890625,0.1328125
64000.0,-221.28555297851562,0.9375,-0.96875,0.07109375,0.140625
76800.0,-201.9231414794922,0.85546875,-0.9140625,0.084765625,0.28515625
89600.0,-205.611328125,0.87109375,-0.9296875,0.0675,0.26953125
102400.0,-211.1436004638672,0.89453125,-0.9453125,0.07171875,0.22265625
115200.0,-179.7949981689453,0.76171875,-0.8671875,0.0709375,0.4609375
128000.0,-205.61151123046875,0.87109375,-0.921875,0.075390625,0.265625
140800.0,-203.7674560546875,0.86328125,-0.9296875,0.068984375,0.28515625
153600.0,-201.9234619140625,0.85546875,-0.921875,0.073671875,0.296875
166400.0,-188.0930633544922,0.796875,-0.875,0.0634375,0.40234375
179200.0,-187.1709442138672,0.79296875,-0.875,0.0721875,0.36328125
192000.0,-220.3637237548828,0.93359375,-0.9609375,0.070859375,0.140625
204800.0,-213.90963745117188,0.90625,-0.953125,0.075234375,0.1796875
217600.0,-204.68943786621094,0.8671875,-0.9296875,0.068984375,0.30078125
230400.0,-204.68946838378906,0.8671875,-0.9296875,0.07359375,0.27734375
243200.0,-213.9097900390625,0.90625,-0.953125,0.076953125,0.1953125
256000.0,-224.9739990234375,0.953125,-0.9765625,0.081640625,0.10546875
268800.0,-214.8319091796875,0.91015625,-0.953125,0.076328125,0.203125
281600.0,-196.39138793945312,0.83203125,-0.9140625,0.067109375,0.3359375
294400.0,-222.2079315185547,0.94140625,-0.96875,0.070234375,0.1328125
307200.0,-209.29965209960938,0.88671875,-0.9375,0.07875,0.234375
320000.0,-221.28585815429688,0.9375,-0.96875,0.0734375,0.125
332800.0,-198.2353515625,0.83984375,-0.8984375,0.074609375,0.3125
345600.0,-202.84548950195312,0.859375,-0.921875,0.076171875,0.2890625
358400.0,-209.2996063232422,0.88671875,-0.9375,0.07640625,0.2265625
371200.0,-208.37753295898438,0.8828125,-0.9375,0.070625,0.234375
384000.0,-195.46917724609375,0.828125,-0.90625,0.066875,0.34375
