k,time,m,m_std,abs_m,abs_m_std,a,a_std,wall_density,wall_density_std
0.1275,0.03790640830993652,-0.005034722222222222,0.0058913622465221315,0.018836805555555555,0.003914991693724314,0.2869791666666667,0.0032053472982008255,0.80078125,0.003172588154116335
0.131729229229229,0.03925728797912598,0.013064236111111112,0.005685851590278062,0.02139756944444444,0.003928850514803249,0.30010850694444446,0.003143583295672848,0.7930772569444444,0.0021839011640688278
0.135958458458458,0.0374760627746582,0.011480034722222221,0.0076629983520516524,0.026801215277777776,0.004921455430937229,0.3095703125,0.002734602946264474,0.7833550347222222,0.002358942557636216
0.14018768768768802,0.03705263137817383,-0.0074218750000000005,0.0058952638642737415,0.021050347222222224,0.0034537909507866365,0.3258680555555556,0.002476085006410073,0.7729058159722223,0.0024198422440043204
0.144416916916917,0.0379490852355957,-0.008854166666666666,0.006198164463039557,0.022395833333333334,0.0036775634736933233,0.33567708333333335,0.0029792662896410437,0.7635850694444445,0.002403166218581044
0.148646146146146,0.03683352470397949,0.0031249999999999997,0.009256973815634655,0.03068576388888889,0.005556692368625727,0.3475477430555556,0.003260994483089008,0.7550564236111109,0.0028062347634652102
0.152875375375375,0.04199862480163574,0.0063368055555555565,0.00883006082929804,0.03203124999999999,0.004469792009381228,0.365234375,0.0025022170265583225,0.7390190972222223,0.0023027304909621765
0.157104604604605,0.04036355018615723,0.0035156249999999992,0.009289506695219229,0.03307291666666667,0.004762325749100255,0.3761067708333333,0.003277991654160784,0.7301649305555555,0.0027992218652339706
0.161333833833834,0.04013395309448242,-0.012109375,0.012355835780573452,0.04296875,0.007258492022730063,0.3937065972222222,0.0028052868979510323,0.713400607638889,0.002850192014259322
0.16556306306306304,0.03831171989440918,-0.008333333333333333,0.009652221451279834,0.03450520833333333,0.005216751774896171,0.4017795138888889,0.0031476124512183254,0.7057183159722222,0.0030902927037217754
0.169792292292292,0.03744316101074219,-0.02803819444444445,0.010500512524923369,0.03993055555555555,0.007919165347405806,0.4246310763888889,0.0028552502647331054,0.6841145833333333,0.002723777315621444
0.174021521521522,0.03706979751586914,0.006640625000000001,0.01520492035888034,0.053559027777777775,0.008064999532942069,0.4358940972222223,0.0027412758844800847,0.6755642361111112,0.0027742450664485544
0.178250750750751,0.04392862319946289,0.014040798611111112,0.012951965249689348,0.042078993055555555,0.008671488895034505,0.45657552083333336,0.003104387506640532,0.6551974826388889,0.003393256136135002
0.18247997997998003,0.03793644905090332,0.004991319444444443,0.015800105027496642,0.0546875,0.008670867500209465,0.4698784722222222,0.0039020209042245355,0.6411892361111112,0.004775967685457109
0.18670920920920897,0.037709951400756836,-0.002625868055555555,0.016088310892404364,0.05553385416666667,0.00882196433288479,0.48463541666666665,0.0037960612814538575,0.6265733506944445,0.0037978497373554808
0.19093843843843802,0.03715872764587402,0.027734375000000002,0.014304905955401168,0.054774305555555555,0.008566991002494882,0.5192057291666666,0.003788862457659917,0.58896484375,0.004557435276536295
0.19516766766766802,0.03692913055419922,0.00666232638888889,0.012526081166299219,0.04181857638888889,0.007526186915418652,0.5348741319444446,0.003442788627085261,0.5696940104166667,0.003940099521971038
0.199396896896897,0.0385584831237793,0.0034939236111111113,0.02539799792835859,0.08591579861111112,0.01454541393317677,0.5578342013888888,0.003847271285067473,0.5469835069444444,0.004682530040290642
0.2,0.044272422790527344,0.052929687499999996,0.030792862005558815,0.10909288194444444,0.020320521192787225,0.5645399305555556,0.005532529898097963,0.5376519097222222,0.00652815360296499
0.20102040816326502,0.03969311714172363,-0.043554687499999994,0.026881640405795177,0.10314670138888889,0.01443515488460723,0.5713324652777777,0.0037094441559153237,0.5301866319444444,0.00440073863243155
0.20204081632653104,0.03699016571044922,0.01851128472222222,0.02366532405086125,0.08213975694444445,0.013539781370472695,0.5773220486111111,0.003314483635320142,0.5225368923611112,0.00405799332329198
0.20306122448979602,0.03935408592224121,0.01187065972222222,0.02987860523630091,0.09785156249999999,0.01837903560051253,0.5928168402777778,0.004477164431785465,0.5049153645833333,0.005542930894112967
0.20362612612612602,0.037436723709106445,0.07766927083333333,0.03426076547339155,0.12454427083333333,0.024823898705933444,0.5970052083333334,0.0045545553760167005,0.5004991319444444,0.005519693852681106
0.204081632653061,0.03801703453063965,-0.062174479166666664,0.03729101051123535,0.12350260416666667,0.026847393923073948,0.5965060763888889,0.00513228333715839,0.5010633680555556,0.005802595910224774
0.205102040816327,0.045258522033691406,-0.0025824652777777773,0.03630955038099729,0.12493489583333332,0.020015375796707393,0.6040147569444444,0.0039367434124817115,0.49257812500000003,0.005097188403909449
0.20612244897959198,0.03790473937988281,0.03643663194444444,0.03380628869521177,0.11430121527777776,0.021270758683233564,0.6072916666666667,0.00617018454863182,0.48489583333333336,0.00769210295407117
0.207142857142857,0.03689098358154297,-0.014171006944444446,0.02923138795990968,0.09832899305555556,0.017249527321003516,0.6147352430555556,0.004626984349563574,0.4776909722222222,0.005408754754064429
0.207855355355355,0.03731703758239746,-0.004340277777777775,0.04939490181108296,0.16323784722222226,0.029555332721955783,0.6223090277777779,0.005231059571468559,0.47009548611111107,0.006938781423868454
0.20816326530612198,0.03692460060119629,0.024891493055555557,0.044601973127522135,0.14950086805555554,0.02666545351963146,0.62265625,0.003969438876385672,0.47052951388888886,0.004424235204963076
0.209183673469388,0.03728199005126953,0.036610243055555554,0.03273625604104277,0.1144314236111111,0.019499654597033483,0.6289713541666666,0.005549600937995619,0.46097005208333336,0.0067751449274684045
0.21020408163265303,0.0458064079284668,0.0546875,0.04659870573880634,0.1623263888888889,0.028237788123244144,0.6429470486111112,0.004985413283330741,0.44582248263888885,0.006188183201612894
0.211224489795918,0.039133548736572266,-0.01573350694444444,0.05487818360393524,0.17962239583333334,0.03358990899082905,0.6516710069444445,0.005449092745562503,0.4350260416666667,0.0068162685345869774
0.21208458458458498,0.03779864311218262,-0.09058159722222221,0.06017923091985257,0.2124565972222222,0.03806603954419778,0.6607204861111112,0.005725529272143249,0.4232204861111111,0.007045240726071066
0.21224489795918397,0.03887343406677246,-0.07141927083333333,0.05724302896251682,0.19082031249999998,0.03788008539762062,0.6547743055555555,0.003800072960608243,0.4301432291666667,0.004969612481088293
