step,tot_E,a,m,acceptance,wall_density
0.0,11.371423721313477,-0.0546875,0.0390625,7.8125e-05,0.94921875
12800.0,-121.83687591552734,0.5859375,-0.5859375,0.3253125,0.51171875
25600.0,-133.20835876464844,0.640625,0.53125,0.262578125,0.45703125
38400.0,-113.71468353271484,0.546875,0.453125,0.269375,0.57421875
51200.0,-128.3353729248047,0.6171875,0.6015625,0.228828125,0.4921875
64000.0,-125.08653259277344,0.6015625,-0.1796875,0.27109375,0.48046875
76800.0,-129.9600067138672,0.625,-0.6796875,0.31078125,0.4609375
89600.0,-123.46219635009766,0.59375,-0.453125,0.302109375,0.5078125
102400.0,-116.96430206298828,0.5625,0.4921875,0.288515625,0.5234375
115200.0,-138.08270263671875,0.6640625,0.25,0.265078125,0.46875
128000.0,-116.96436309814453,0.5625,0.3515625,0.302109375,0.52734375
140800.0,-108.84217834472656,0.5234375,0.375,0.257578125,0.58203125
153600.0,-113.71564483642578,0.546875,0.015625,0.30640625,0.58203125
166400.0,-139.70770263671875,0.671875,0.78125,0.286875,0.3984375
179200.0,-133.20982360839844,0.640625,-0.5703125,0.308203125,0.453125
192000.0,-151.0794219970703,0.7265625,-0.8359375,0.28125,0.3203125
204800.0,-94.2222671508789,0.453125,-0.140625,0.333984375,0.6484375
217600.0,-155.95289611816406,0.75,-0.6484375,0.264140625,0.33203125
230400.0,-126.7122573852539,0.609375,-0.65625,0.262109375,0.4609375
243200.0,-138.0837860107422,0.6640625,0.65625,0.3271875,0.421875
256000.0,-105.59404754638672,0.5078125,0.3515625,0.330390625,0.59765625
268800.0,-115.34124755859375,0.5546875,-0.421875,0.301484375,0.55859375
281600.0,-110.46793365478516,0.53125,0.484375,0.3196875,0.56640625
294400.0,-129.96192932128906,0.625,-0.5625,0.2865625,0.47265625
307200.0,-121.83964538574219,0.5859375,0.3046875,0.293828125,0.4921875
320000.0,-120.2153091430664,0.578125,-0.6640625,0.3178125,0.51953125
332800.0,-115.34194946289062,0.5546875,0.390625,0.316171875,0.5546875
345600.0,-155.95474243164062,0.75,-0.828125,0.286875,0.32421875
358400.0,-121.84037780761719,0.5859375,0.3359375,0.261171875,0.515625
371200.0,-131.58737182617188,0.6328125,0.5703125,0.28203125,0.4375
384000.0,-115.34268188476562,0.5546875,-0.015625,0.267265625,0.6015625
396800.0,-118.591552734375,0.5703125,0.28125,0.3,0.5
409600.0,-107.22012329101562,0.515625,-0.484375,0.30453125,0.58984375
422400.0,-118.59181213378906,0.5703125,0.09375,0.29515625,0.515625
435200.0,-160.82867431640625,0.7734375,-0.7578125,0.309140625,0.3046875
448000.0,-138.0858154296875,0.6640625,0.6796875,0.3065625,0.41796875
460800.0,-125.09013366699219,0.6015625,-0.4765625,0.29046875,0.4921875
473600.0,-103.97203826904297,0.5,0.078125,0.295234375,0.62890625
486400.0,-136.4618377685547,0.65625,0.6640625,0.269609375,0.43359375
499200.0,-118.59262084960938,0.5703125,0.15625,0.269296875,0.53515625
512000.0,-134.83758544921875,0.6484375,0.671875,0.271875,0.4296875
524800.0,-144.5846710205078,0.6953125,0.609375,0.24984375,0.40234375
537600.0,-116.9684066772461,0.5625,0.4375,0.28484375,0.546875
550400.0,-134.83773803710938,0.6484375,0.5546875,0.319609375,0.4765625
563200.0,-121.84180450439453,0.5859375,0.65625,0.314765625,0.515625
576000.0,-139.7113037109375,0.671875,0.6796875,0.327890625,0.41796875
588800.0,-128.3400421142578,0.6171875,0.609375,0.288515625,0.48828125
601600.0,-125.09121704101562,0.6015625,0.6640625,0.253828125,0.4609375
614400.0,-84.47899627685547,0.40625,0.28125,0.263515625,0.703125
627200.0,-120.21757507324219,0.578125,0.5859375,0.261015625,0.515625
640000.0,-139.71157836914062,0.671875,0.6796875,0.295,0.3984375
652800.0,-108.84651947021484,0.5234375,-0.296875,0.279296875,0.6015625
665600.0,-139.71173095703125,0.671875,-0.59375,0.256875,0.421875
678400.0,-128.3403778076172,0.6171875,0.625,0.3203125,0.47265625
691200.0,-134.83836364746094,0.6484375,0.6171875,0.311328125,0.4375
704000.0,-108.84675598144531,0.5234375,-0.640625,0.307734375,0.54296875
716800.0,-95.850830078125,0.4609375,-0.328125,0.32359375,0.63671875
729600.0,-125.09146118164062,0.6015625,0.6171875,0.279765625,0.46484375
