step,tot_E,a,m,acceptance,wall_density
0.0,-90.10628509521484,1.0,1.0,0.0003125,0.0
3200.0,-90.10628509521484,1.0,1.0,0.020625,0.0
6400.0,-90.10628509521484,1.0,1.0,0.016875,0.0
9600.0,-90.10629272460938,1.0,1.0,0.020625,0.0
12800.0,-90.10629272460938,1.0,1.0,0.021875,0.0
16000.0,-90.10629272460938,1.0,1.0,0.0175,0.0
19200.0,-85.25543975830078,0.9375,0.96875,0.0234375,0.078125
22400.0,-90.1063003540039,1.0,1.0,0.0184375,0.0
25600.0,-85.25543975830078,0.9375,0.96875,0.0146875,0.078125
28800.0,-90.10630798339844,1.0,1.0,0.0271875,0.0
32000.0,-90.10630798339844,1.0,1.0,0.02,0.0
35200.0,-90.10630798339844,1.0,1.0,0.015,0.0
38400.0,-90.10630798339844,1.0,1.0,0.0125,0.0
41600.0,-85.25543212890625,0.9375,0.96875,0.0165625,0.078125
44800.0,-90.10628509521484,1.0,1.0,0.0184375,0.0
48000.0,-90.10628509521484,1.0,1.0,0.015625,0.0
51200.0,-90.10629272460938,1.0,1.0,0.02375,0.0
54400.0,-90.10629272460938,1.0,1.0,0.024375,0.0
57600.0,-90.10629272460938,1.0,1.0,0.0175,0.0
60800.0,-90.10628509521484,1.0,1.0,0.018125,0.0
64000.0,-90.10627746582031,1.0,1.0,0.0225,0.0
67200.0,-85.25541687011719,0.9375,0.96875,0.0184375,0.078125
70400.0,-85.25541687011719,0.9375,0.96875,0.018125,0.078125
73600.0,-90.10627746582031,1.0,1.0,0.0228125,0.0
76800.0,-85.25541687011719,0.9375,0.96875,0.0215625,0.078125
80000.0,-85.25541687011719,0.9375,0.96875,0.0275,0.078125
83200.0,-90.10627746582031,1.0,1.0,0.0190625,0.0
86400.0,-90.10627746582031,1.0,1.0,0.01125,0.0
89600.0,-85.25541687011719,0.9375,0.96875,0.0290625,0.078125
92800.0,-90.10627746582031,1.0,1.0,0.0153125,0.0
