step,tot_E,a,m,acceptance,wall_density
0.0,-83.78318786621094,1.0,1.0,0.0003125,0.0
3200.0,-83.78321838378906,1.0,1.0,0.028125,0.0
6400.0,-79.12998962402344,0.9375,0.96875,0.0303125,0.078125
9600.0,-83.78324890136719,1.0,1.0,0.0284375,0.0
12800.0,-69.24028778076172,0.8125,0.875,0.026875,0.234375
16000.0,-83.78327941894531,1.0,1.0,0.029375,0.0
19200.0,-83.78327941894531,1.0,1.0,0.025625,0.0
22400.0,-83.78326416015625,1.0,1.0,0.024375,0.0
25600.0,-83.78326416015625,1.0,1.0,0.02875,0.0
28800.0,-74.47674560546875,0.875,0.9375,0.029375,0.15625
32000.0,-79.13003540039062,0.9375,0.96875,0.0284375,0.078125
35200.0,-83.78329467773438,1.0,1.0,0.0271875,0.0
38400.0,-83.78329467773438,1.0,1.0,0.02625,0.0
41600.0,-79.13006591796875,0.9375,0.96875,0.0278125,0.078125
44800.0,-79.13006591796875,0.9375,0.96875,0.025625,0.078125
48000.0,-83.78334045410156,1.0,1.0,0.0334375,0.0
51200.0,-83.78334045410156,1.0,1.0,0.02,0.0
54400.0,-83.78337097167969,1.0,1.0,0.033125,0.0
57600.0,-76.51191711425781,0.90625,0.9375,0.028125,0.125
60800.0,-71.85867309570312,0.84375,0.90625,0.0328125,0.203125
64000.0,-71.85867309570312,0.84375,0.90625,0.03875,0.203125
67200.0,-83.78341674804688,1.0,1.0,0.0309375,0.0
70400.0,-79.13015747070312,0.9375,0.96875,0.0259375,0.078125
73600.0,-76.51193237304688,0.90625,0.9375,0.0171875,0.125
76800.0,-79.13018798828125,0.9375,0.96875,0.0409375,0.078125
80000.0,-74.47694396972656,0.875,0.9375,0.0190625,0.15625
83200.0,-74.47695922851562,0.875,0.9375,0.025,0.15625
86400.0,-76.51197814941406,0.90625,0.9375,0.028125,0.125
89600.0,-79.13020324707031,0.9375,0.96875,0.0234375,0.078125
92800.0,-79.13020324707031,0.9375,0.96875,0.021875,0.078125
96000.0,-83.78346252441406,1.0,1.0,0.0278125,0.0
99200.0,-74.47694396972656,0.875,0.9375,0.025625,0.15625
102400.0,-83.78346252441406,1.0,1.0,0.02625,0.0
105600.0,-79.13020324707031,0.9375,0.96875,0.0178125,0.078125
108800.0,-83.78350830078125,1.0,1.0,0.0284375,0.0
112000.0,-83.78350830078125,1.0,1.0,0.010625,0.0
115200.0,-83.78350830078125,1.0,1.0,0.035625,0.0
118400.0,-74.47698974609375,0.875,0.9375,0.02,0.15625
121600.0,-83.78350830078125,1.0,1.0,0.020625,0.0
124800.0,-83.78353881835938,1.0,1.0,0.029375,0.0
128000.0,-83.78353881835938,1.0,1.0,0.021875,0.0
131200.0,-83.78353881835938,1.0,1.0,0.026875,0.0
134400.0,-79.13027954101562,0.9375,0.96875,0.0246875,0.078125
137600.0,-83.7835693359375,1.0,1.0,0.0259375,0.0
140800.0,-79.13034057617188,0.9375,0.96875,0.0353125,0.078125
144000.0,-79.13034057617188,0.9375,0.96875,0.020625,0.078125
147200.0,-83.78361511230469,1.0,1.0,0.0271875,0.0
150400.0,-69.82383728027344,0.8125,0.90625,0.0253125,0.234375
153600.0,-79.13034057617188,0.9375,0.96875,0.026875,0.078125
156800.0,-79.13034057617188,0.9375,0.96875,0.02375,0.078125
160000.0,-79.13035583496094,0.9375,0.96875,0.033125,0.078125
163200.0,-83.78361511230469,1.0,1.0,0.0146875,0.0
166400.0,-79.13035583496094,0.9375,0.96875,0.0265625,0.078125
169600.0,-83.78359985351562,1.0,1.0,0.0265625,0.0
172800.0,-83.78359985351562,1.0,1.0,0.031875,0.0
176000.0,-83.78359985351562,1.0,1.0,0.029375,0.0
179200.0,-79.13034057617188,0.9375,0.96875,0.0221875,0.078125
182400.0,-83.78359985351562,1.0,1.0,0.0259375,0.0
185600.0,-79.13034057617188,0.9375,0.96875,0.0278125,0.078125
188800.0,-74.47712707519531,0.875,0.9375,0.0328125,0.15625
192000.0,-83.78364562988281,1.0,1.0,0.02,0.0
195200.0,-83.78364562988281,1.0,1.0,0.02875,0.0
198400.0,-83.78366088867188,1.0,1.0,0.023125,0.0
201600.0,-83.78366088867188,1.0,1.0,0.023125,0.0
204800.0,-83.78369140625,1.0,1.0,0.02875,0.0
208000.0,-83.78370666503906,1.0,1.0,0.0175,0.0
211200.0,-79.13044738769531,0.9375,0.96875,0.0196875,0.078125
214400.0,-76.51222229003906,0.90625,0.9375,0.0203125,0.125
217600.0,-76.51223754882812,0.90625,0.9375,0.02125,0.125
220800.0,-79.13046264648438,0.9375,0.96875,0.0309375,0.078125
224000.0,-79.13046264648438,0.9375,0.96875,0.018125,0.078125
227200.0,-79.13047790527344,0.9375,0.96875,0.0275,0.078125
230400.0,-83.78378295898438,1.0,1.0,0.0240625,0.0
233600.0,-69.2408447265625,0.8125,0.875,0.03375,0.203125
236800.0,-83.78382873535156,1.0,1.0,0.02375,0.0
240000.0,-79.13056945800781,0.9375,0.96875,0.0209375,0.078125
243200.0,-74.47731018066406,0.875,0.9375,0.0290625,0.140625
246400.0,-83.78382873535156,1.0,1.0,0.026875,0.0
249600.0,-74.47731018066406,0.875,0.9375,0.018125,0.140625
252800.0,-76.51234436035156,0.90625,0.9375,0.016875,0.125
256000.0,-69.82406616210938,0.8125,0.90625,0.0215625,0.234375
