step,tot_E,a,m,acceptance,wall_density
0.0,-65.71704864501953,1.0,1.0,0.0003125,0.0
3200.0,-61.628360748291016,0.9375,0.96875,0.1015625,0.078125
6400.0,-53.450950622558594,0.8125,0.90625,0.05125,0.234375
9600.0,-53.43231201171875,0.8125,0.875,0.0715625,0.234375
12800.0,-57.53962707519531,0.875,0.9375,0.075,0.15625
16000.0,-53.45090866088867,0.8125,0.90625,0.0565625,0.203125
19200.0,-59.57463836669922,0.90625,0.9375,0.0715625,0.125
22400.0,-57.53959274291992,0.875,0.9375,0.08625,0.125
25600.0,-61.62828063964844,0.9375,0.96875,0.0490625,0.078125
28800.0,-61.628273010253906,0.9375,0.96875,0.06,0.078125
32000.0,-57.53955841064453,0.875,0.9375,0.0728125,0.15625
35200.0,-49.36214828491211,0.75,0.875,0.06625,0.296875
38400.0,-61.62823486328125,0.9375,0.96875,0.0534375,0.078125
41600.0,-45.25483703613281,0.6875,0.8125,0.0759375,0.390625
44800.0,-65.71694946289062,1.0,1.0,0.085625,0.0
48000.0,-55.48588562011719,0.84375,0.90625,0.0565625,0.203125
51200.0,-51.39718246459961,0.78125,0.875,0.0703125,0.28125
54400.0,-61.62823486328125,0.9375,0.96875,0.0740625,0.078125
57600.0,-65.7169189453125,1.0,1.0,0.0828125,0.0
60800.0,-61.628211975097656,0.9375,0.96875,0.0546875,0.078125
64000.0,-61.62820053100586,0.9375,0.96875,0.07625,0.078125
67200.0,-61.62816619873047,0.9375,0.96875,0.059375,0.078125
70400.0,-51.3970832824707,0.78125,0.875,0.0546875,0.28125
73600.0,-41.110145568847656,0.625,0.6875,0.073125,0.46875
76800.0,-55.48572540283203,0.84375,0.90625,0.0821875,0.203125
80000.0,-65.71676635742188,1.0,1.0,0.0746875,0.0
83200.0,-49.34334182739258,0.75,0.84375,0.0446875,0.328125
86400.0,-65.71675109863281,1.0,1.0,0.0640625,0.0
89600.0,-57.539344787597656,0.875,0.9375,0.080625,0.15625
92800.0,-47.289649963378906,0.71875,0.8125,0.079375,0.34375
96000.0,-55.48567199707031,0.84375,0.90625,0.0496875,0.203125
99200.0,-61.62800979614258,0.9375,0.96875,0.095625,0.078125
102400.0,-65.7166976928711,1.0,1.0,0.0578125,0.0
105600.0,-49.36189651489258,0.75,0.875,0.05875,0.28125
108800.0,-65.7166748046875,1.0,1.0,0.069375,0.0
112000.0,-51.39690399169922,0.78125,0.875,0.0675,0.28125
115200.0,-45.254539489746094,0.6875,0.8125,0.049375,0.375
118400.0,-59.57429504394531,0.90625,0.9375,0.08375,0.125
121600.0,-61.62794494628906,0.9375,0.96875,0.0596875,0.078125
124800.0,-65.71662139892578,1.0,1.0,0.0534375,0.0
128000.0,-57.539207458496094,0.875,0.9375,0.06625,0.15625
131200.0,-51.35960388183594,0.78125,0.8125,0.065,0.28125
134400.0,-39.07487869262695,0.59375,0.6875,0.085,0.484375
137600.0,-53.41322708129883,0.8125,0.84375,0.0909375,0.25
140800.0,-65.716552734375,1.0,1.0,0.0603125,0.0
144000.0,-65.716552734375,1.0,1.0,0.060625,0.0
147200.0,-65.7165298461914,1.0,1.0,0.05625,0.0
150400.0,-57.539100646972656,0.875,0.9375,0.063125,0.125
153600.0,-65.71646881103516,1.0,1.0,0.056875,0.0
156800.0,-53.43174743652344,0.8125,0.875,0.061875,0.25
160000.0,-43.182064056396484,0.65625,0.75,0.07375,0.390625
163200.0,-65.71643829345703,1.0,1.0,0.081875,0.0
166400.0,-45.235694885253906,0.6875,0.78125,0.0834375,0.40625
169600.0,-43.16341781616211,0.65625,0.71875,0.100625,0.421875
172800.0,-61.627716064453125,0.9375,0.96875,0.06625,0.078125
176000.0,-61.627708435058594,0.9375,0.96875,0.0525,0.078125
179200.0,-65.71640014648438,1.0,1.0,0.0815625,0.0
182400.0,-61.62769317626953,0.9375,0.96875,0.0684375,0.078125
185600.0,-65.71636962890625,1.0,1.0,0.0690625,0.0
188800.0,-65.71635437011719,1.0,1.0,0.08375,0.0
192000.0,-51.359336853027344,0.78125,0.8125,0.106875,0.296875
195200.0,-57.538917541503906,0.875,0.9375,0.100625,0.15625
198400.0,-57.53889465332031,0.875,0.9375,0.073125,0.15625
201600.0,-55.48524475097656,0.84375,0.90625,0.0771875,0.203125
204800.0,-41.128265380859375,0.625,0.71875,0.081875,0.484375
208000.0,-57.538909912109375,0.875,0.9375,0.0540625,0.15625
211200.0,-61.62760925292969,0.9375,0.96875,0.0509375,0.078125
214400.0,-57.520301818847656,0.875,0.90625,0.08,0.15625
217600.0,-57.538917541503906,0.875,0.9375,0.0428125,0.15625
220800.0,-53.431583404541016,0.8125,0.875,0.0725,0.25
224000.0,-61.62757873535156,0.9375,0.96875,0.0590625,0.078125
227200.0,-65.71624755859375,1.0,1.0,0.0771875,0.0
230400.0,-38.9814567565918,0.59375,0.53125,0.0834375,0.5625
233600.0,-53.43155288696289,0.8125,0.875,0.0809375,0.234375
236800.0,-65.71625518798828,1.0,1.0,0.080625,0.0
240000.0,-65.71625518798828,1.0,1.0,0.071875,0.0
243200.0,-57.538841247558594,0.875,0.9375,0.1075,0.140625
246400.0,-65.71622467041016,1.0,1.0,0.065625,0.0
249600.0,-53.450111389160156,0.8125,0.90625,0.0809375,0.234375
252800.0,-57.53880310058594,0.875,0.9375,0.0771875,0.15625
256000.0,-51.396427154541016,0.78125,0.875,0.06625,0.28125
259200.0,-57.53877258300781,0.875,0.9375,0.0525,0.15625
262400.0,-49.324119567871094,0.75,0.8125,0.050625,0.328125
265600.0,-47.2518196105957,0.71875,0.75,0.075625,0.359375
268800.0,-65.71609497070312,1.0,1.0,0.085625,0.0
272000.0,-51.39634704589844,0.78125,0.875,0.07125,0.28125
275200.0,-57.538700103759766,0.875,0.9375,0.06625,0.15625
278400.0,-65.71607208251953,1.0,1.0,0.0925,0.0
281600.0,-59.57371520996094,0.90625,0.9375,0.0725,0.125
284800.0,-57.520050048828125,0.875,0.90625,0.0934375,0.15625
288000.0,-61.62736511230469,0.9375,0.96875,0.065625,0.078125
291200.0,-57.52004623413086,0.875,0.90625,0.064375,0.171875
294400.0,-59.57367706298828,0.90625,0.9375,0.1059375,0.125
297600.0,-57.5200080871582,0.875,0.90625,0.0759375,0.15625
300800.0,-57.538604736328125,0.875,0.9375,0.0665625,0.15625
304000.0,-49.323974609375,0.75,0.8125,0.0775,0.28125
307200.0,-65.71598052978516,1.0,1.0,0.064375,0.0
310400.0,-57.519954681396484,0.875,0.90625,0.0496875,0.15625
313600.0,-53.412635803222656,0.8125,0.84375,0.04125,0.265625
316800.0,-39.07426834106445,0.59375,0.6875,0.0715625,0.46875
320000.0,-65.71595001220703,1.0,1.0,0.099375,0.0
323200.0,-65.71592712402344,1.0,1.0,0.06625,0.0
326400.0,-65.71593475341797,1.0,1.0,0.056875,0.0
329600.0,-53.431209564208984,0.8125,0.875,0.04625,0.25
332800.0,-65.7159194946289,1.0,1.0,0.075625,0.0
336000.0,-65.71591186523438,1.0,1.0,0.07125,0.0
339200.0,-53.44979476928711,0.8125,0.90625,0.0490625,0.21875
342400.0,-61.627174377441406,0.9375,0.96875,0.0825,0.078125
345600.0,-61.627174377441406,0.9375,0.96875,0.055625,0.078125
348800.0,-61.627159118652344,0.9375,0.96875,0.0525,0.078125
352000.0,-59.57347869873047,0.90625,0.9375,0.0765625,0.125
355200.0,-55.466129302978516,0.84375,0.875,0.064375,0.203125
358400.0,-51.39604187011719,0.78125,0.875,0.0675,0.25
361600.0,-61.6270751953125,0.9375,0.96875,0.0696875,0.078125
364800.0,-61.62706756591797,0.9375,0.96875,0.050625,0.078125
368000.0,-55.48471450805664,0.84375,0.90625,0.0675,0.203125
371200.0,-53.43106460571289,0.8125,0.875,0.0765625,0.234375
374400.0,-61.62706756591797,0.9375,0.96875,0.0678125,0.078125
377600.0,-57.53834533691406,0.875,0.9375,0.0546875,0.15625
380800.0,-57.538330078125,0.875,0.9375,0.07625,0.15625
384000.0,-57.538330078125,0.875,0.9375,0.065625,0.15625
387200.0,-65.71570587158203,1.0,1.0,0.078125,0.0
390400.0,-61.62699890136719,0.9375,0.96875,0.0503125,0.078125
393600.0,-53.4123649597168,0.8125,0.84375,0.074375,0.234375
396800.0,-47.30723190307617,0.71875,0.84375,0.069375,0.34375
400000.0,-57.53827667236328,0.875,0.9375,0.0796875,0.140625
403200.0,-65.71566009521484,1.0,1.0,0.060625,0.0
406400.0,-55.48458480834961,0.84375,0.90625,0.0596875,0.203125
409600.0,-59.57328796386719,0.90625,0.9375,0.0553125,0.125
412800.0,-65.71563720703125,1.0,1.0,0.050625,0.0
416000.0,-51.37725067138672,0.78125,0.84375,0.0684375,0.265625
419200.0,-65.71560668945312,1.0,1.0,0.0753125,0.0
422400.0,-59.57322311401367,0.90625,0.9375,0.065625,0.125
425600.0,-65.7155532836914,1.0,1.0,0.095,0.0
428800.0,-57.53814697265625,0.875,0.9375,0.056875,0.125
432000.0,-65.71553802490234,1.0,1.0,0.09625,0.0
435200.0,-65.71552276611328,1.0,1.0,0.05125,0.0
438400.0,-59.57316589355469,0.90625,0.9375,0.085625,0.125
441600.0,-61.62681579589844,0.9375,0.96875,0.0509375,0.078125
444800.0,-51.37712860107422,0.78125,0.84375,0.05375,0.28125
448000.0,-65.7154769897461,1.0,1.0,0.0665625,0.0
451200.0,-65.71546173095703,1.0,1.0,0.05,0.0
454400.0,-59.573097229003906,0.90625,0.9375,0.075,0.125
457600.0,-45.253318786621094,0.6875,0.8125,0.0675,0.359375
460800.0,-65.71540832519531,1.0,1.0,0.054375,0.0
464000.0,-65.71540832519531,1.0,1.0,0.046875,0.0
467200.0,-65.71539306640625,1.0,1.0,0.06125,0.0
470400.0,-57.537986755371094,0.875,0.9375,0.0625,0.15625
473600.0,-53.430667877197266,0.8125,0.875,0.085,0.21875
476800.0,-61.62665557861328,0.9375,0.96875,0.0578125,0.078125
480000.0,-59.57298278808594,0.90625,0.9375,0.0459375,0.125
483200.0,-61.62663650512695,0.9375,0.96875,0.0590625,0.078125
486400.0,-65.71531677246094,1.0,1.0,0.0453125,0.0
489600.0,-61.62657928466797,0.9375,0.96875,0.0703125,0.078125
492800.0,-61.62659454345703,0.9375,0.96875,0.06,0.078125
496000.0,-65.71528625488281,1.0,1.0,0.0578125,0.0
499200.0,-61.626564025878906,0.9375,0.96875,0.0521875,0.078125
502400.0,-57.53785705566406,0.875,0.9375,0.0634375,0.15625
505600.0,-57.51922607421875,0.875,0.90625,0.1009375,0.171875
508800.0,-55.484153747558594,0.84375,0.90625,0.081875,0.203125
512000.0,-57.53781509399414,0.875,0.9375,0.0515625,0.140625
515200.0,-65.71520233154297,1.0,1.0,0.038125,0.0
518400.0,-59.572845458984375,0.90625,0.9375,0.065625,0.125
521600.0,-65.71520233154297,1.0,1.0,0.071875,0.0
524800.0,-59.57283401489258,0.90625,0.9375,0.071875,0.125
528000.0,-51.37681579589844,0.78125,0.84375,0.0553125,0.28125
531200.0,-65.71517181396484,1.0,1.0,0.0703125,0.0
534400.0,-53.411842346191406,0.8125,0.84375,0.0865625,0.234375
537600.0,-57.51918029785156,0.875,0.90625,0.09375,0.171875
540800.0,-51.39543151855469,0.78125,0.875,0.0565625,0.21875
544000.0,-61.626487731933594,0.9375,0.96875,0.0796875,0.078125
547200.0,-55.4841194152832,0.84375,0.90625,0.064375,0.203125
550400.0,-57.53779220581055,0.875,0.9375,0.0609375,0.15625
553600.0,-65.7151870727539,1.0,1.0,0.08625,0.0
556800.0,-65.7151870727539,1.0,1.0,0.064375,0.0
560000.0,-57.53778076171875,0.875,0.9375,0.08,0.15625
563200.0,-65.71517181396484,1.0,1.0,0.081875,0.0
566400.0,-53.44904708862305,0.8125,0.90625,0.0634375,0.234375
569600.0,-65.71513366699219,1.0,1.0,0.0446875,0.0
572800.0,-53.43043518066406,0.8125,0.875,0.0825,0.234375
576000.0,-65.71516418457031,1.0,1.0,0.050625,0.0
579200.0,-59.572784423828125,0.90625,0.9375,0.05,0.125
582400.0,-57.53773498535156,0.875,0.9375,0.06875,0.15625
585600.0,-57.53772735595703,0.875,0.9375,0.125625,0.140625
588800.0,-55.48406982421875,0.84375,0.90625,0.0690625,0.203125
592000.0,-61.626407623291016,0.9375,0.96875,0.08375,0.078125
595200.0,-65.715087890625,1.0,1.0,0.0415625,0.0
598400.0,-61.62638854980469,0.9375,0.96875,0.0459375,0.078125
601600.0,-61.62635803222656,0.9375,0.96875,0.063125,0.078125
604800.0,-55.48400115966797,0.84375,0.90625,0.051875,0.203125
608000.0,-57.53767776489258,0.875,0.9375,0.0740625,0.15625
611200.0,-55.484031677246094,0.84375,0.90625,0.0490625,0.203125
614400.0,-55.44676971435547,0.84375,0.84375,0.051875,0.21875
617600.0,-51.395286560058594,0.78125,0.875,0.0571875,0.28125
620800.0,-51.37664031982422,0.78125,0.84375,0.0696875,0.28125
624000.0,-53.43026351928711,0.8125,0.875,0.0965625,0.234375
627200.0,-61.62626647949219,0.9375,0.96875,0.0584375,0.078125
630400.0,-61.62627410888672,0.9375,0.96875,0.07125,0.078125
633600.0,-37.038230895996094,0.5625,0.6875,0.0734375,0.546875
636800.0,-51.39521026611328,0.78125,0.875,0.064375,0.28125
640000.0,-57.537540435791016,0.875,0.9375,0.08,0.15625
643200.0,-53.4488410949707,0.8125,0.90625,0.0678125,0.203125
646400.0,-41.14549255371094,0.625,0.75,0.0678125,0.4375
649600.0,-57.51890182495117,0.875,0.90625,0.1015625,0.171875
652800.0,-57.537498474121094,0.875,0.9375,0.0671875,0.15625
656000.0,-65.71488189697266,1.0,1.0,0.075,0.0
659200.0,-61.626182556152344,0.9375,0.96875,0.0615625,0.078125
662400.0,-65.7148666381836,1.0,1.0,0.0609375,0.0
665600.0,-61.62617492675781,0.9375,0.96875,0.0796875,0.078125
668800.0,-51.395111083984375,0.78125,0.875,0.0990625,0.234375
672000.0,-55.483795166015625,0.84375,0.90625,0.0746875,0.203125
675200.0,-59.572486877441406,0.90625,0.9375,0.0859375,0.125
678400.0,-55.48377990722656,0.84375,0.90625,0.0503125,0.203125
681600.0,-65.71483612060547,1.0,1.0,0.0515625,0.0
684800.0,-65.7148208618164,1.0,1.0,0.03375,0.0
688000.0,-65.71480560302734,1.0,1.0,0.059375,0.0
691200.0,-57.537410736083984,0.875,0.9375,0.08,0.125
694400.0,-37.075286865234375,0.5625,0.75,0.065,0.5
697600.0,-53.44866943359375,0.8125,0.90625,0.0778125,0.234375
700800.0,-49.34133529663086,0.75,0.84375,0.06125,0.328125
704000.0,-61.62604522705078,0.9375,0.96875,0.08375,0.078125
707200.0,-65.71473693847656,1.0,1.0,0.0590625,0.0
710400.0,-53.448638916015625,0.8125,0.90625,0.0878125,0.234375
713600.0,-49.341331481933594,0.75,0.84375,0.066875,0.328125
716800.0,-57.537322998046875,0.875,0.9375,0.0659375,0.15625
720000.0,-57.53730773925781,0.875,0.9375,0.075625,0.15625
723200.0,-59.572349548339844,0.90625,0.9375,0.060625,0.125
726400.0,-61.626007080078125,0.9375,0.96875,0.0684375,0.078125
729600.0,-65.71471405029297,1.0,1.0,0.0446875,0.0
732800.0,-65.71471405029297,1.0,1.0,0.05125,0.0
736000.0,-53.448612213134766,0.8125,0.90625,0.0740625,0.234375
739200.0,-65.71469116210938,1.0,1.0,0.0671875,0.0
742400.0,-59.57231903076172,0.90625,0.9375,0.0525,0.125
745600.0,-45.21531295776367,0.6875,0.75,0.078125,0.421875
748800.0,-61.6259765625,0.9375,0.96875,0.0678125,0.078125
752000.0,-57.537261962890625,0.875,0.9375,0.0503125,0.15625
755200.0,-61.625953674316406,0.9375,0.96875,0.0765625,0.078125
758400.0,-57.53724670410156,0.875,0.9375,0.0740625,0.15625
