step,tot_E,a,m,acceptance,wall_density
0.0,-76.86424255371094,1.0,1.0,0.0003125,0.0
3200.0,-60.41715621948242,0.78125,0.8125,0.02875,0.296875
6400.0,-72.42719268798828,0.9375,0.96875,0.0378125,0.078125
9600.0,-63.553104400634766,0.8125,0.90625,0.045625,0.234375
12800.0,-76.86425018310547,1.0,1.0,0.0290625,0.0
16000.0,-65.58814239501953,0.84375,0.90625,0.0296875,0.203125
19200.0,-76.86425018310547,1.0,1.0,0.0290625,0.0
22400.0,-72.42720031738281,0.9375,0.96875,0.0284375,0.078125
25600.0,-76.8642578125,1.0,1.0,0.0471875,0.0
28800.0,-72.42720794677734,0.9375,0.96875,0.0403125,0.078125
32000.0,-70.02519989013672,0.90625,0.9375,0.0303125,0.125
35200.0,-70.02519989013672,0.90625,0.9375,0.03875,0.125
38400.0,-76.86425018310547,1.0,1.0,0.039375,0.0
41600.0,-76.86425018310547,1.0,1.0,0.03625,0.0
44800.0,-76.86425018310547,1.0,1.0,0.034375,0.0
48000.0,-72.42720031738281,0.9375,0.96875,0.0309375,0.078125
51200.0,-72.42720031738281,0.9375,0.96875,0.03375,0.078125
54400.0,-76.86425018310547,1.0,1.0,0.0334375,0.0
57600.0,-65.58814239501953,0.84375,0.90625,0.0346875,0.203125
60800.0,-72.42720031738281,0.9375,0.96875,0.03875,0.078125
64000.0,-72.42720031738281,0.9375,0.96875,0.03,0.078125
67200.0,-72.42720031738281,0.9375,0.96875,0.0275,0.078125
70400.0,-76.8642578125,1.0,1.0,0.0478125,0.0
73600.0,-72.42720794677734,0.9375,0.96875,0.0296875,0.078125
76800.0,-67.99015808105469,0.875,0.9375,0.0309375,0.125
80000.0,-63.55311965942383,0.8125,0.90625,0.0415625,0.234375
83200.0,-72.4272232055664,0.9375,0.96875,0.04875,0.078125
86400.0,-76.86427307128906,1.0,1.0,0.0353125,0.0
89600.0,-76.86427307128906,1.0,1.0,0.03125,0.0
92800.0,-76.86427307128906,1.0,1.0,0.035,0.0
96000.0,-76.86426544189453,1.0,1.0,0.0475,0.0
99200.0,-76.86426544189453,1.0,1.0,0.0225,0.0
102400.0,-61.1511116027832,0.78125,0.875,0.043125,0.28125
105600.0,-76.86427307128906,1.0,1.0,0.04125,0.0
108800.0,-72.4272232055664,0.9375,0.96875,0.0303125,0.078125
112000.0,-76.86427307128906,1.0,1.0,0.0321875,0.0
115200.0,-70.02521514892578,0.90625,0.9375,0.02875,0.125
118400.0,-76.86427307128906,1.0,1.0,0.038125,0.0
121600.0,-67.99016571044922,0.875,0.9375,0.04875,0.15625
124800.0,-72.42721557617188,0.9375,0.96875,0.0378125,0.078125
128000.0,-76.86426544189453,1.0,1.0,0.0278125,0.0
131200.0,-72.4272232055664,0.9375,0.96875,0.0215625,0.078125
134400.0,-76.86427307128906,1.0,1.0,0.0371875,0.0
