k,time,m,m_std,abs_m,abs_m_std,a,a_std,wall_density,wall_density_std
0.0825,0.03906702995300293,-0.0005915637860082311,0.008513429335602226,0.028060699588477362,0.005116761557441652,0.19079218106995885,0.002441655202943585,0.9398019547325102,0.0014497710991110897
0.084577077077077,0.03792214393615723,-0.0015946502057613192,0.007679034512890582,0.024125514403292178,0.0049879335100294865,0.19475308641975309,0.002216257674090978,0.9385802469135801,0.0016292078399926255
0.086654154154154,0.03694605827331543,0.0013888888888888874,0.008219163993416526,0.02901234567901234,0.004260916604707614,0.19984567901234565,0.002720164471720586,0.9367026748971193,0.001335177204689458
0.088731231231231,0.03717780113220215,0.012602880658436217,0.010446500055046546,0.037654320987654324,0.005921962560478071,0.21248285322359395,0.0023327624276945776,0.9297839506172841,0.0016063691180601392
0.09080830830830801,0.037545204162597656,-0.003086419753086421,0.009333099423396359,0.028395061728395066,0.006343413066888411,0.21920438957475993,0.0032429787083377605,0.9266975308641976,0.0025468464008225693
0.09288538538538499,0.037100791931152344,0.004809670781893006,0.015550072794120993,0.054809670781893,0.008151917523079541,0.2307441700960219,0.003507198201131151,0.921604938271605,0.0020476413536095086
0.09496246246246301,0.04346132278442383,-0.0013374485596707808,0.01165391782628956,0.034156378600823045,0.008203174354944288,0.2422153635116598,0.0034015250965677138,0.9123456790123458,0.0025634312659237237
0.09703953953954,0.038236141204833984,-0.017412551440329212,0.01230323238685172,0.04313271604938271,0.007730945135387596,0.24941700960219476,0.003671530497425531,0.9097222222222222,0.0030676969337368708
0.099116616616617,0.03710150718688965,0.01586934156378601,0.01185969329076275,0.04205246913580246,0.007172313456524239,0.26534636488340196,0.0030930500029870056,0.9000128600823045,0.002739275663362331
0.101193693693694,0.037186384201049805,-0.003215020576131688,0.018067440808171242,0.05676440329218107,0.01172601424498911,0.2804869684499314,0.0046976866203738725,0.8865612139917696,0.004307978532488125
0.103270770770771,0.03647303581237793,0.027109053497942386,0.015740038636775047,0.0537037037037037,0.011014810529306907,0.2986111111111111,0.0037425218038894844,0.8733153292181071,0.0026630600922392974
0.10534784784784801,0.03692197799682617,-0.01280864197530864,0.013581587872000254,0.04681069958847736,0.00807549564463805,0.3156207133058985,0.00402173352650272,0.8587577160493827,0.0032957266168207144
0.107424924924925,0.045290470123291016,0.007021604938271602,0.027982012891663396,0.09210390946502056,0.016937696506600704,0.3328189300411523,0.005588017178513363,0.8462705761316873,0.0050671488987704405
