k,h,time,m,m_std,a,a_std,wall_density,wall_density_std
0.254377,0.0001001001001001001,3.6176834106445312,0.10538194444444446,0.2051522308032154,0.8847222222222223,0.005975320768623622,0.1465711805555555,0.007879648846643326
0.254377,0.0011011011011011012,3.675722360610962,0.3306423611111111,0.18765249189825292,0.8858506944444444,0.006581380672828801,0.14253472222222227,0.008250155076005596
0.254377,0.002102102102102102,3.5939323902130127,-0.1644097222222222,0.1953103984999506,0.8844618055555555,0.004800969068357446,0.14578993055555556,0.006410737809915949
0.254377,0.003103103103103103,3.657698631286621,-0.012500000000000004,0.1948207453130443,0.8842013888888889,0.005296268831009197,0.14539930555555555,0.006542167944936379
0.254377,0.004104104104104105,3.6219594478607178,0.5712673611111111,0.16457354748811118,0.8837673611111112,0.005795817311096324,0.1454861111111111,0.007326748250719473
0.254377,0.005105105105105106,3.6201486587524414,0.12213541666666668,0.19896371683572203,0.8803819444444445,0.003700617416444228,0.151171875,0.004621182050317568
0.254377,0.006106106106106107,3.5609006881713867,0.23055555555555557,0.1697582641787054,0.8793402777777778,0.006695655841226757,0.1514322916666667,0.008596360733116096
0.254377,0.0071071071071071076,3.5796515941619873,0.43124999999999997,0.1785287838975632,0.884375,0.005062290704138063,0.14661458333333333,0.006407582457475395
0.254377,0.008108108108108109,3.5723865032196045,0.6952256944444444,0.1168097446514607,0.8880208333333334,0.005074883486540434,0.140625,0.006291985204895786
0.254377,0.00910910910910911,3.746856212615967,0.6254340277777777,0.14564620596463518,0.9006076388888888,0.005552562830055007,0.1254340277777778,0.007203107560840867
0.254377,0.01011011011011011,3.7296712398529053,0.4400173611111111,0.1668466657303583,0.8780381944444444,0.006615237324642108,0.15390625000000002,0.008399135121694594
0.254377,0.011111111111111112,3.6721608638763428,0.8930555555555557,0.019401312967828634,0.8854166666666665,0.0035549778687157534,0.1446180555555555,0.004527713401493107
0.254377,0.012112112112112113,3.6102347373962402,0.9323784722222221,0.0034727966232407726,0.8952256944444444,0.004105852579008864,0.13198784722222218,0.004981452488078965
0.254377,0.013113113113113114,3.661886692047119,-0.005815972222222219,0.2082038049219865,0.8838541666666666,0.005568147239849227,0.1469184027777778,0.0073199164507842555
0.254377,0.014114114114114115,3.6359751224517822,0.5989583333333334,0.13471881365289143,0.8895833333333333,0.004544032708028625,0.13958333333333334,0.0055404957621535255
0.254377,0.015115115115115116,3.5977206230163574,0.9263020833333334,0.003993111057443202,0.8933159722222221,0.003872516836352094,0.1345486111111111,0.004772494828938806
0.254377,0.016116116116116116,3.5862889289855957,0.8766493055555555,0.05737355892711072,0.8978298611111111,0.006035878324111011,0.1279513888888889,0.007073830411023036
0.254377,0.01711711711711712,3.6182358264923096,0.6212673611111111,0.1378618407039539,0.8932291666666666,0.006097506488378425,0.134375,0.007472695907763273
0.254377,0.01811811811811812,3.6279733180999756,0.6402777777777778,0.13970214820096513,0.8980034722222222,0.0064951482179639785,0.12855902777777778,0.008329795468713996
0.254377,0.01911911911911912,3.6224312782287598,0.5361979166666667,0.15109993224133283,0.883159722222222,0.006616543773519453,0.14743923611111112,0.008587668106437298
0.254377,0.02012012012012012,3.6369524002075195,0.8335937499999999,0.06649161900208465,0.8848958333333334,0.006307183258933,0.14379340277777777,0.007771920813623018
0.254377,0.021121121121121123,3.672440528869629,0.92578125,0.006149947214855306,0.8894097222222221,0.005814257197627832,0.13841145833333332,0.00718176154927703
0.254377,0.022122122122122122,3.606390953063965,0.9279513888888888,0.0034752845972601306,0.8888888888888888,0.0036192326344156,0.1388888888888889,0.004633383299218445
0.254377,0.023123123123123125,3.619546413421631,0.5465277777777777,0.17488309056089288,0.8866319444444444,0.0038194444444444443,0.14218750000000002,0.004759288250650279
0.254377,0.024124124124124124,3.6607232093811035,0.9125868055555557,0.0305671076206551,0.9078124999999999,0.004746698629133412,0.115234375,0.006030818337908798
0.254377,0.025125125125125127,3.7219491004943848,0.9327256944444444,0.0049305070103704265,0.8946180555555555,0.005541175732181438,0.1329861111111111,0.00730985006164298
0.254377,0.026126126126126126,3.6154608726501465,0.931076388888889,0.0042045780042375535,0.8986979166666669,0.004798937498358737,0.12847222222222224,0.005881450863707826
0.254377,0.02712712712712713,3.6202919483184814,0.8510416666666667,0.061023459357133825,0.8953993055555556,0.005047252058470056,0.13159722222222223,0.006456029637802683
0.254377,0.02812812812812813,3.5919547080993652,0.9342013888888889,0.005372547404504949,0.9015625000000002,0.005393462269569333,0.12313368055555557,0.00679381319341564
0.254377,0.02912912912912913,3.583573579788208,0.8018229166666667,0.09527358860305585,0.8918402777777779,0.00387200173320361,0.13537326388888887,0.004883728694908295
0.254377,0.03013013013013013,3.605842113494873,0.8543402777777778,0.06553917848133689,0.8907986111111111,0.004670258475155738,0.1375,0.005725335728982085
0.254377,0.031131131131131133,3.597175121307373,0.9319444444444444,0.006161576067090093,0.899392361111111,0.004293301746741216,0.12526041666666665,0.0052320233291557544
0.254377,0.03213213213213213,3.625162124633789,0.9350694444444445,0.0034251817646270256,0.8960937499999999,0.003764800076771084,0.12968750000000004,0.0045519269895079005
0.254377,0.03313313313313313,3.635967493057251,0.9408854166666667,0.002614104811299801,0.9046875000000001,0.0031224458516370185,0.11940104166666668,0.003934360658785971
0.254377,0.03413413413413414,3.6619908809661865,0.8941840277777777,0.03189610007133435,0.9017361111111111,0.004206475139271955,0.12369791666666669,0.005405652570034893
0.254377,0.03513513513513514,3.610086441040039,0.8433159722222222,0.049347542541313905,0.8927083333333332,0.004939443854970441,0.13463541666666667,0.005962548214408864
0.254377,0.036136136136136136,3.5889246463775635,0.9368923611111111,0.003808811048642008,0.8989583333333334,0.0047146544632153415,0.12621527777777777,0.005842661423508857
0.254377,0.037137137137137136,3.624751567840576,0.9251736111111111,0.010881838474610305,0.8967881944444444,0.005201392774787593,0.12947048611111112,0.006567095667641392
0.254377,0.03813813813813814,3.5754435062408447,0.9330729166666666,0.004304643341721601,0.8953125000000001,0.005674595267880204,0.13190104166666666,0.006952585671599846
0.254377,0.03913913913913914,3.574753999710083,0.9259548611111109,0.01570401736161165,0.905295138888889,0.004894234213067658,0.1193576388888889,0.006050401067947118
0.254377,0.04014014014014014,3.579399585723877,0.9359375000000001,0.002927261045822897,0.8983506944444444,0.0037333513152006718,0.1267361111111111,0.0045469093727098335
