k,time,m,m_std,abs_m,abs_m_std,a,a_std,wall_density,wall_density_std
0.1275,0.037986040115356445,0.0021701388888888903,0.014981190383179433,0.05564236111111112,0.006526192759262849,0.2865451388888889,0.005541055743533923,0.8042968749999999,0.004295017795310076
0.131729229229229,0.03803849220275879,0.007291666666666665,0.015348867211400411,0.05590277777777778,0.0074084179423720324,0.29192708333333334,0.005194912242247878,0.7998263888888889,0.004443971696032708
0.135958458458458,0.03704977035522461,0.009895833333333335,0.01550145190727824,0.05295138888888889,0.009006837674041245,0.31935763888888885,0.0046381162428686526,0.7747829861111111,0.0041747038539967415
0.14018768768768802,0.03682112693786621,-0.01545138888888889,0.014080014107668699,0.050347222222222224,0.00794872607894755,0.3119791666666667,0.005171437945565683,0.7805989583333334,0.005000147599179701
0.144416916916917,0.03832268714904785,-0.011197916666666665,0.013544759497864245,0.05026041666666667,0.006499377896480414,0.33958333333333335,0.0050496665181420115,0.7594618055555555,0.003736021703925722
0.148646146146146,0.03667163848876953,-0.0012152777777777765,0.01880589586585432,0.06770833333333333,0.009169347034595739,0.34522569444444445,0.006571675306337519,0.7562500000000001,0.006202909300714637
0.152875375375375,0.043901920318603516,0.013541666666666665,0.019287800559122777,0.0640625,0.011890926067942226,0.3645833333333333,0.005318983932437607,0.7403211805555556,0.005206471361754547
0.157104604604605,0.041695356369018555,-0.07031250000000001,0.022415062424373532,0.0845486111111111,0.019306773292929295,0.3728298611111111,0.004792097714935099,0.730295138888889,0.0038546197585938866
0.161333833833834,0.03634452819824219,-0.024739583333333336,0.017426411608188024,0.062065972222222224,0.010634071329687857,0.3958333333333333,0.006431196942844082,0.7137152777777778,0.006402980638383203
0.16556306306306304,0.03729605674743652,0.02517361111111111,0.01760525837457515,0.05763888888888889,0.012320562118173445,0.4326388888888889,0.007479514089429851,0.6718315972222223,0.007154832669821495
0.169792292292292,0.03648233413696289,-0.014496527777777777,0.019562089849465197,0.06640624999999999,0.011646358649013616,0.4329861111111111,0.0083895249428825,0.6749565972222222,0.008488773245246162
0.174021521521522,0.03815340995788574,0.017708333333333336,0.02813124023001981,0.09496527777777777,0.01671282458082168,0.4573784722222222,0.006943965720835907,0.64921875,0.008225888991083423
0.178250750750751,0.04292893409729004,-0.033506944444444436,0.020815028041869302,0.07326388888888888,0.013548669527483504,0.47812499999999997,0.006891135254661546,0.6295572916666665,0.006463140234567641
0.18247997997998003,0.037786006927490234,0.017968750000000002,0.025992063666075527,0.08914930555555554,0.015068983819689706,0.49904513888888885,0.005922456444577504,0.6028645833333333,0.006502752842154144
0.18670920920920897,0.03784656524658203,0.005121527777777777,0.0332964058905201,0.10390625,0.02179689970744963,0.5421875,0.007895797764936185,0.5551215277777778,0.008903638781614385
0.19093843843843802,0.036612749099731445,0.012847222222222225,0.030740473253168938,0.09895833333333333,0.019458709242915546,0.5448784722222222,0.008342716029515663,0.5545572916666667,0.010093850938026035
0.19516766766766802,0.036653757095336914,-0.0052951388888888866,0.03598434422280205,0.12734375,0.018509853222249822,0.5807291666666666,0.005736125452988131,0.5116319444444445,0.006805766574192809
0.199396896896897,0.037062644958496094,-0.022135416666666668,0.027323609529387966,0.10286458333333334,0.012368622558271015,0.6072916666666667,0.010027185524894493,0.4793402777777777,0.012412283863260641
0.2,0.04404425621032715,0.016753472222222225,0.030421462686042695,0.10321180555555556,0.01775803660443194,0.6246527777777778,0.008000750293883006,0.4604600694444445,0.010202129531717716
0.20102040816326502,0.038521766662597656,0.00434027777777778,0.03592629912909355,0.12690972222222222,0.018557768139752004,0.6054687500000001,0.006966271101356742,0.48493923611111117,0.008219777573836564
0.20204081632653104,0.03964424133300781,0.01901041666666667,0.03398124950412389,0.1209201388888889,0.017773156157494988,0.6302951388888889,0.011784530038228273,0.45434027777777775,0.013683099999561276
0.20306122448979602,0.03686952590942383,-0.01345486111111111,0.04590536808227651,0.15286458333333333,0.027265147294586664,0.6349826388888888,0.008760077946220869,0.45078124999999997,0.01129157424578703
0.20362612612612602,0.03746604919433594,-0.009374999999999994,0.03821507260096543,0.12100694444444443,0.02458104264465168,0.6329861111111112,0.008004073646819987,0.45190972222222225,0.010036574598065633
0.204081632653061,0.037633657455444336,-0.03532986111111111,0.034717300764374834,0.12439236111111107,0.01919663897285818,0.6283854166666667,0.006490779207159549,0.45694444444444443,0.007864382689443034
0.205102040816327,0.04463624954223633,-0.012065972222222224,0.0425990586947706,0.14088541666666668,0.02560611563543071,0.6476562499999999,0.007931336784961723,0.43606770833333336,0.009659451425986927
0.20612244897959198,0.03789234161376953,-0.05842013888888889,0.04886586799266082,0.16519097222222223,0.03136005069545785,0.6497395833333334,0.009031925619842611,0.4327256944444444,0.011369890554693883
0.207142857142857,0.03826570510864258,0.0625,0.05385157103010209,0.17100694444444445,0.037544274955394856,0.6427083333333332,0.008667473802912995,0.44014756944444444,0.011534869113182597
0.207855355355355,0.037079811096191406,-0.027256944444444445,0.040303058784766144,0.13368055555555555,0.02483613519326334,0.6471354166666665,0.008570508530573359,0.4342881944444444,0.009818106302576433
0.20816326530612198,0.03678083419799805,0.06059027777777778,0.031887031251047276,0.11770833333333333,0.020438195182156414,0.6527777777777777,0.006504661126928915,0.427734375,0.008214059588964899
0.209183673469388,0.03701448440551758,0.033159722222222215,0.03769746391058129,0.12395833333333336,0.024122942612668914,0.69921875,0.01054020645209078,0.3724826388888889,0.012805597839549586
