k,time,m,m_std,a,a_std,wall_density,wall_density_std
0.1275,3.44579792022705,0.002170138888889,0.01498119038318,0.286545138888889,0.005541055743534,0.804296875,0.00429501779531
0.131729229229229,3.39925217628479,0.007291666666667,0.015348867211401,0.291927083333333,0.005194912242248,0.799826388888889,0.004443971696033
0.135958458458458,3.57873678207397,0.009895833333333,0.015501451907278,0.319357638888889,0.004638116242869,0.774782986111111,0.004174703853997
0.140187687687688,3.5554575920105,-0.015451388888889,0.014080014107669,0.311979166666667,0.005171437945566,0.780598958333333,0.00500014759918
0.144416916916917,3.42004370689392,-0.011197916666667,0.013544759497864,0.339583333333333,0.005049666518142,0.759461805555556,0.003736021703926
0.148646146146146,3.55169558525085,-0.001215277777778,0.018805895865854,0.345225694444444,0.006571675306338,0.75625,0.006202909300715
0.152875375375375,3.47098135948181,0.013541666666667,0.019287800559123,0.364583333333333,0.005318983932438,0.740321180555556,0.005206471361755
0.157104604604605,3.41111016273499,-0.0703125,0.022415062424374,0.372829861111111,0.004792097714935,0.730295138888889,0.003854619758594
0.161333833833834,3.46093702316284,-0.024739583333333,0.017426411608188,0.395833333333333,0.006431196942844,0.713715277777778,0.006402980638383
0.165563063063063,3.46860694885254,0.025173611111111,0.017605258374575,0.432638888888889,0.00747951408943,0.671831597222222,0.007154832669822
0.169792292292292,3.41964745521545,-0.014496527777778,0.019562089849465,0.432986111111111,0.008389524942883,0.674956597222222,0.008488773245246
0.174021521521522,3.44467926025391,0.017708333333333,0.02813124023002,0.457378472222222,0.006943965720836,0.64921875,0.008225888991083
0.178250750750751,3.43918299674988,-0.033506944444445,0.020815028041869,0.478125,0.006891135254662,0.629557291666667,0.006463140234568
0.18247997997998,3.45623993873596,0.01796875,0.025992063666076,0.499045138888889,0.005922456444578,0.602864583333333,0.006502752842154
0.186709209209209,3.45585966110229,0.005121527777778,0.03329640589052,0.5421875,0.007895797764936,0.555121527777778,0.008903638781614
0.190938438438438,3.48991131782532,0.012847222222222,0.030740473253169,0.544878472222222,0.008342716029516,0.554557291666667,0.010093850938026
0.195167667667668,3.43186116218567,-0.005295138888889,0.035984344222802,0.580729166666667,0.005736125452988,0.511631944444444,0.006805766574193
0.199396896896897,3.46255588531494,-0.022135416666667,0.027323609529388,0.607291666666667,0.010027185524895,0.479340277777778,0.012412283863261
0.2,3.43006467819214,0.016753472222222,0.030421462686043,0.624652777777778,0.008000750293883,0.460460069444444,0.010202129531718
0.201020408163265,3.48429918289185,0.004340277777778,0.035926299129094,0.60546875,0.006966271101357,0.484939236111111,0.008219777573837
0.202040816326531,3.47378492355347,0.019010416666667,0.033981249504124,0.630295138888889,0.011784530038228,0.454340277777778,0.013683099999561
