step,tot_E,a,m,acceptance,wall_density
0.0,11.60360336303711,-0.03125,0.0859375,7.8125e-05,0.78125
12800.0,-342.3061828613281,0.921875,0.1171875,0.14140625,0.0703125
25600.0,-313.2972412109375,0.84375,-0.0234375,0.1325,0.15234375
38400.0,-319.0990295410156,0.859375,0.2421875,0.12015625,0.1328125
51200.0,-324.90081787109375,0.875,0.2265625,0.11984375,0.1171875
64000.0,-319.0990295410156,0.859375,0.0703125,0.13703125,0.13671875
76800.0,-342.3061828613281,0.921875,0.1171875,0.11546875,0.078125
89600.0,-313.2972412109375,0.84375,-0.03125,0.110703125,0.14453125
102400.0,-330.7026062011719,0.890625,0.21875,0.12015625,0.10546875
115200.0,-307.4954528808594,0.828125,0.1640625,0.129453125,0.171875
128000.0,-324.90081787109375,0.875,0.25,0.126796875,0.125
140800.0,-336.50439453125,0.90625,0.34375,0.0871875,0.08203125
153600.0,-336.50439453125,0.90625,0.21875,0.0728125,0.08984375
166400.0,-324.90081787109375,0.875,0.390625,0.0984375,0.1171875
179200.0,-336.50439453125,0.90625,0.3671875,0.092734375,0.08984375
192000.0,-336.50439453125,0.90625,0.203125,0.089296875,0.08984375
204800.0,-324.90081787109375,0.875,0.203125,0.1065625,0.12109375
217600.0,-342.3061828613281,0.921875,-0.09375,0.09625,0.07421875
230400.0,-324.90081787109375,0.875,0.046875,0.105625,0.12109375
243200.0,-330.7026062011719,0.890625,0.015625,0.1153125,0.109375
256000.0,-342.3061828613281,0.921875,0.3125,0.11,0.078125
268800.0,-348.10797119140625,0.9375,0.03125,0.1,0.0625
281600.0,-342.3061828613281,0.921875,-0.015625,0.0871875,0.078125
294400.0,-348.10797119140625,0.9375,-0.0625,0.0965625,0.0625
307200.0,-319.0990295410156,0.859375,0.109375,0.1034375,0.13671875
320000.0,-342.3061828613281,0.921875,-0.0078125,0.115859375,0.078125
332800.0,-330.7026062011719,0.890625,0.1796875,0.11421875,0.10546875
345600.0,-324.90081787109375,0.875,0.09375,0.102734375,0.1171875
358400.0,-319.0990295410156,0.859375,-0.0859375,0.128671875,0.140625
371200.0,-336.50439453125,0.90625,-0.234375,0.137265625,0.09375
384000.0,-324.90081787109375,0.875,-0.171875,0.11203125,0.125
396800.0,-319.0990295410156,0.859375,-0.4375,0.141875,0.140625
409600.0,-324.90081787109375,0.875,0.1875,0.13390625,0.12109375
422400.0,-342.3061828613281,0.921875,0.6484375,0.103984375,0.078125
435200.0,-330.7026062011719,0.890625,0.125,0.101484375,0.109375
448000.0,-336.50439453125,0.90625,0.3125,0.099375,0.0859375
460800.0,-342.3061828613281,0.921875,0.140625,0.09421875,0.078125
473600.0,-313.2972412109375,0.84375,-0.0234375,0.114140625,0.15234375
486400.0,-324.90081787109375,0.875,-0.40625,0.146484375,0.1171875
499200.0,-324.90081787109375,0.875,-0.0546875,0.148203125,0.12109375
512000.0,-336.50439453125,0.90625,-0.2421875,0.13859375,0.09375
524800.0,-324.90081787109375,0.875,-0.09375,0.109296875,0.12109375
537600.0,-330.7026062011719,0.890625,0.28125,0.1275,0.109375
550400.0,-330.7026062011719,0.890625,-0.1796875,0.106015625,0.10546875
563200.0,-330.7026062011719,0.890625,0.0,0.112109375,0.109375
576000.0,-336.50439453125,0.90625,0.078125,0.11,0.09375
588800.0,-336.50439453125,0.90625,0.390625,0.085625,0.08984375
601600.0,-342.3061828613281,0.921875,0.140625,0.12953125,0.0703125
614400.0,-336.50439453125,0.90625,0.0703125,0.103203125,0.08984375
627200.0,-342.3061828613281,0.921875,-0.4140625,0.11859375,0.078125
640000.0,-319.0990295410156,0.859375,-0.28125,0.108671875,0.13671875
652800.0,-336.50439453125,0.90625,0.1640625,0.106015625,0.09375
665600.0,-336.50439453125,0.90625,-0.265625,0.113984375,0.0859375
678400.0,-348.10797119140625,0.9375,-0.1875,0.10078125,0.0625
691200.0,-319.0990295410156,0.859375,0.4296875,0.100390625,0.1328125
704000.0,-348.10797119140625,0.9375,0.421875,0.108046875,0.0625
716800.0,-330.7026062011719,0.890625,0.15625,0.0953125,0.10546875
729600.0,-342.3061828613281,0.921875,0.328125,0.10859375,0.078125
742400.0,-342.3061828613281,0.921875,0.296875,0.0990625,0.078125
755200.0,-319.0990295410156,0.859375,0.1328125,0.089453125,0.13671875
768000.0,-342.3061828613281,0.921875,-0.0703125,0.105625,0.078125
780800.0,-313.2972412109375,0.84375,-0.0078125,0.12265625,0.14453125
793600.0,-319.0990295410156,0.859375,0.0625,0.122421875,0.1328125
806400.0,-330.7026062011719,0.890625,-0.3046875,0.115390625,0.109375
819200.0,-324.90081787109375,0.875,-0.4296875,0.12859375,0.125
832000.0,-324.90081787109375,0.875,0.1796875,0.1309375,0.12109375
844800.0,-336.50439453125,0.90625,0.40625,0.089609375,0.09375
857600.0,-324.90081787109375,0.875,0.21875,0.11296875,0.1171875
870400.0,-330.7026062011719,0.890625,-0.1015625,0.097265625,0.1015625
883200.0,-336.50439453125,0.90625,-0.1484375,0.09453125,0.09375
896000.0,-330.7026062011719,0.890625,0.0234375,0.10640625,0.10546875
908800.0,-319.0990295410156,0.859375,0.0234375,0.13859375,0.13671875
921600.0,-342.3061828613281,0.921875,0.453125,0.129765625,0.078125
934400.0,-336.50439453125,0.90625,0.4140625,0.092265625,0.09375
947200.0,-342.3061828613281,0.921875,0.0390625,0.1046875,0.078125
960000.0,-342.3061828613281,0.921875,-0.2734375,0.08234375,0.0703125
972800.0,-324.90081787109375,0.875,-0.28125,0.096796875,0.12109375
985600.0,-342.3061828613281,0.921875,-0.015625,0.11296875,0.078125
998400.0,-336.50439453125,0.90625,0.0,0.085625,0.09375
1011200.0,-348.10797119140625,0.9375,0.6015625,0.073359375,0.0625
1024000.0,-307.4954528808594,0.828125,0.21875,0.104609375,0.171875
1036800.0,-324.90081787109375,0.875,-0.1796875,0.121640625,0.12109375
1049600.0,-319.0990295410156,0.859375,0.015625,0.140078125,0.140625
1062400.0,-307.4954528808594,0.828125,0.0,0.11078125,0.16015625
1075200.0,-330.7026062011719,0.890625,0.328125,0.11484375,0.109375
1088000.0,-319.0990295410156,0.859375,-0.015625,0.104375,0.140625
1100800.0,-324.90081787109375,0.875,0.125,0.09953125,0.1171875
1113600.0,-342.3061828613281,0.921875,0.453125,0.09125,0.078125
1126400.0,-324.90081787109375,0.875,0.375,0.11140625,0.12109375
1139200.0,-330.7026062011719,0.890625,0.515625,0.111875,0.10546875
1152000.0,-307.4954528808594,0.828125,0.1171875,0.112265625,0.16796875
1164800.0,-324.90081787109375,0.875,0.5,0.105078125,0.1171875
1177600.0,-348.10797119140625,0.9375,0.40625,0.08609375,0.0625
1190400.0,-324.90081787109375,0.875,0.140625,0.08796875,0.11328125
1203200.0,-330.7026062011719,0.890625,0.4453125,0.112890625,0.109375
1216000.0,-342.3061828613281,0.921875,0.0,0.132109375,0.078125
1228800.0,-324.90081787109375,0.875,0.015625,0.10390625,0.125
1241600.0,-348.10797119140625,0.9375,-0.15625,0.120625,0.05859375
1254400.0,-330.7026062011719,0.890625,-0.046875,0.09140625,0.10546875
1267200.0,-324.90081787109375,0.875,-0.1796875,0.109765625,0.125
1280000.0,-330.7026062011719,0.890625,0.0234375,0.10484375,0.109375
