step,tot_E,a,m,acceptance,wall_density
0.0,527.8919067382812,-0.03515625,-0.01171875,1.953125e-05,0.7724609375
51200.0,-13431.8896484375,0.89453125,0.09375,0.1410546875,0.1044921875
102400.0,-13842.4697265625,0.921875,-0.15234375,0.086640625,0.0751953125
153600.0,-13901.1240234375,0.92578125,-0.169921875,0.07392578125,0.0712890625
204800.0,-13901.1240234375,0.92578125,-0.134765625,0.0724609375,0.0703125
256000.0,-13901.1240234375,0.92578125,-0.158203125,0.0732421875,0.0712890625
307200.0,-13901.1240234375,0.92578125,-0.103515625,0.0736328125,0.0712890625
358400.0,-13901.1240234375,0.92578125,-0.099609375,0.0756640625,0.0703125
409600.0,-13901.1240234375,0.92578125,-0.08984375,0.07423828125,0.068359375
460800.0,-13901.1240234375,0.92578125,-0.1328125,0.074140625,0.0703125
512000.0,-13901.1240234375,0.92578125,-0.150390625,0.07314453125,0.0712890625
563200.0,-13901.1240234375,0.92578125,-0.12109375,0.06923828125,0.0712890625
614400.0,-13901.1240234375,0.92578125,-0.1328125,0.0712890625,0.0693359375
665600.0,-13901.1240234375,0.92578125,-0.15625,0.0734765625,0.0703125
716800.0,-13901.1240234375,0.92578125,-0.14453125,0.072734375,0.0703125
768000.0,-13901.1240234375,0.92578125,-0.12890625,0.0730078125,0.072265625
819200.0,-13901.1240234375,0.92578125,-0.10546875,0.073125,0.0712890625
870400.0,-13901.1240234375,0.92578125,-0.11328125,0.0753515625,0.0712890625
921600.0,-13901.1240234375,0.92578125,-0.125,0.0746875,0.0703125
972800.0,-13901.1240234375,0.92578125,-0.12109375,0.0738671875,0.0712890625
1024000.0,-13901.1240234375,0.92578125,-0.13671875,0.073828125,0.0712890625
1075200.0,-13901.1240234375,0.92578125,-0.123046875,0.07150390625,0.0693359375
1126400.0,-13901.1240234375,0.92578125,-0.126953125,0.0704296875,0.0693359375
1177600.0,-13901.1240234375,0.92578125,-0.1328125,0.07173828125,0.0732421875
1228800.0,-13901.1240234375,0.92578125,-0.162109375,0.07373046875,0.0712890625
1280000.0,-13901.1240234375,0.92578125,-0.1328125,0.07263671875,0.0712890625
1331200.0,-13901.1240234375,0.92578125,-0.125,0.073125,0.0703125
1382400.0,-13901.1240234375,0.92578125,-0.13671875,0.074296875,0.0712890625
1433600.0,-13901.1240234375,0.92578125,-0.12109375,0.07546875,0.0693359375
1484800.0,-13901.1240234375,0.92578125,-0.12890625,0.0745703125,0.0712890625
1536000.0,-13901.1240234375,0.92578125,-0.1171875,0.073203125,0.072265625
1587200.0,-13901.1240234375,0.92578125,-0.115234375,0.07349609375,0.0693359375
1638400.0,-13901.1240234375,0.92578125,-0.111328125,0.06875,0.0712890625
1689600.0,-13901.1240234375,0.92578125,-0.138671875,0.0718359375,0.0712890625
1740800.0,-13901.1240234375,0.92578125,-0.158203125,0.0734375,0.068359375
1792000.0,-13901.1240234375,0.92578125,-0.138671875,0.0724609375,0.0703125
1843200.0,-13901.1240234375,0.92578125,-0.115234375,0.0735546875,0.068359375
1894400.0,-13901.1240234375,0.92578125,-0.130859375,0.073203125,0.0693359375
1945600.0,-13901.1240234375,0.92578125,-0.103515625,0.0752734375,0.0703125
1996800.0,-13901.1240234375,0.92578125,-0.099609375,0.0744921875,0.0693359375
2048000.0,-13901.1240234375,0.92578125,-0.109375,0.07408203125,0.0712890625
2099200.0,-13901.1240234375,0.92578125,-0.140625,0.073125,0.07421875
2150400.0,-13901.1240234375,0.92578125,-0.125,0.07046875,0.0693359375
2201600.0,-13901.1240234375,0.92578125,-0.11328125,0.0712109375,0.0703125
2252800.0,-13901.1240234375,0.92578125,-0.140625,0.072421875,0.0703125
2304000.0,-13901.1240234375,0.92578125,-0.150390625,0.07318359375,0.0693359375
2355200.0,-13901.1240234375,0.92578125,-0.13671875,0.07279296875,0.0693359375
2406400.0,-13901.1240234375,0.92578125,-0.123046875,0.07337890625,0.0693359375
