step,tot_E,a,m,acceptance,wall_density
0.0,-563.507080078125,1.0,1.0,7.8125e-05,0.0
12800.0,-563.507080078125,1.0,1.0,0.00265625,0.0
25600.0,-563.507080078125,1.0,1.0,0.0009375,0.0
38400.0,-563.507080078125,1.0,1.0,0.00078125,0.0
51200.0,-537.0926513671875,0.953125,0.84375,0.02984375,0.046875
64000.0,-545.8974609375,0.96875,0.7421875,0.035703125,0.03125
76800.0,-537.0926513671875,0.953125,0.6484375,0.04671875,0.046875
89600.0,-545.8974609375,0.96875,0.484375,0.039140625,0.03125
102400.0,-554.7022705078125,0.984375,0.3203125,0.030703125,0.015625
115200.0,-545.8974609375,0.96875,0.3125,0.020390625,0.03125
128000.0,-545.8974609375,0.96875,0.1953125,0.029453125,0.03125
140800.0,-545.8974609375,0.96875,-0.078125,0.033046875,0.03125
153600.0,-554.7022705078125,0.984375,-0.2578125,0.029609375,0.015625
166400.0,-554.7022705078125,0.984375,-0.21875,0.016953125,0.015625
179200.0,-554.7022705078125,0.984375,0.0,0.0159375,0.015625
192000.0,-554.7022705078125,0.984375,-0.0546875,0.016484375,0.015625
204800.0,-554.7022705078125,0.984375,-0.0234375,0.0184375,0.015625
217600.0,-545.8974609375,0.96875,-0.109375,0.022890625,0.03125
230400.0,-554.7022705078125,0.984375,-0.0703125,0.023046875,0.015625
243200.0,-554.7022705078125,0.984375,0.28125,0.017890625,0.015625
256000.0,-554.7022705078125,0.984375,0.3203125,0.013203125,0.015625
268800.0,-545.8974609375,0.96875,0.4609375,0.02765625,0.03125
281600.0,-537.0926513671875,0.953125,0.3828125,0.0371875,0.046875
294400.0,-537.0926513671875,0.953125,0.3125,0.046015625,0.046875
307200.0,-545.8974609375,0.96875,0.1875,0.044375,0.03125
320000.0,-537.0926513671875,0.953125,-0.1875,0.038125,0.046875
332800.0,-537.0926513671875,0.953125,-0.328125,0.05265625,0.046875
345600.0,-545.8974609375,0.96875,-0.34375,0.04375,0.03125
358400.0,-537.0926513671875,0.953125,-0.3046875,0.036328125,0.046875
371200.0,-537.0926513671875,0.953125,-0.21875,0.046953125,0.046875
384000.0,-537.0926513671875,0.953125,-0.2890625,0.048671875,0.046875
396800.0,-545.8974609375,0.96875,-0.3125,0.036015625,0.03125
409600.0,-537.0926513671875,0.953125,-0.109375,0.0321875,0.046875
422400.0,-545.8974609375,0.96875,-0.1484375,0.031484375,0.03125
435200.0,-528.287841796875,0.9375,0.0234375,0.03515625,0.05859375
448000.0,-545.8974609375,0.96875,-0.1640625,0.03140625,0.03125
460800.0,-545.8974609375,0.96875,-0.3984375,0.0371875,0.03125
473600.0,-545.8974609375,0.96875,-0.171875,0.029921875,0.03125
486400.0,-545.8974609375,0.96875,-0.296875,0.0296875,0.03125
499200.0,-528.287841796875,0.9375,-0.4140625,0.041328125,0.0625
512000.0,-554.7022705078125,0.984375,-0.765625,0.038203125,0.015625
524800.0,-537.0926513671875,0.953125,-0.7578125,0.018515625,0.046875
537600.0,-554.7022705078125,0.984375,-0.6796875,0.0225,0.015625
550400.0,-545.8974609375,0.96875,-0.765625,0.030546875,0.03125
563200.0,-545.8974609375,0.96875,-0.8359375,0.031015625,0.03125
576000.0,-554.7022705078125,0.984375,-0.765625,0.027578125,0.015625
588800.0,-554.7022705078125,0.984375,-0.796875,0.01484375,0.015625
601600.0,-545.8974609375,0.96875,-0.7578125,0.016953125,0.03125
614400.0,-554.7022705078125,0.984375,-0.8046875,0.01640625,0.015625
627200.0,-554.7022705078125,0.984375,-0.6484375,0.016875,0.015625
