step,tot_E,a,m,acceptance,wall_density
0.0,-486.6312561035156,1.0,1.0,7.8125e-05,0.0
12800.0,-471.4240417480469,0.96875,0.8203125,0.027734375,0.03125
25600.0,-471.4240417480469,0.96875,0.84375,0.023828125,0.03125
38400.0,-479.02764892578125,0.984375,0.7734375,0.022578125,0.015625
51200.0,-471.4240417480469,0.96875,0.4921875,0.02953125,0.03125
64000.0,-471.4240417480469,0.96875,0.375,0.033828125,0.03125
76800.0,-463.8204345703125,0.953125,0.1171875,0.032890625,0.046875
89600.0,-463.8204345703125,0.953125,0.2265625,0.03578125,0.046875
102400.0,-463.8204345703125,0.953125,0.3046875,0.03484375,0.046875
115200.0,-463.8204345703125,0.953125,0.203125,0.056328125,0.046875
128000.0,-463.8204345703125,0.953125,0.25,0.0415625,0.046875
140800.0,-471.4240417480469,0.96875,0.1953125,0.032109375,0.03125
153600.0,-463.8204345703125,0.953125,0.1796875,0.0378125,0.046875
166400.0,-448.61322021484375,0.921875,0.1328125,0.06421875,0.07421875
179200.0,-456.2168273925781,0.9375,0.0390625,0.0790625,0.0625
192000.0,-463.8204345703125,0.953125,0.2265625,0.0559375,0.046875
204800.0,-471.4240417480469,0.96875,0.078125,0.036796875,0.03125
217600.0,-456.2168273925781,0.9375,0.015625,0.0384375,0.0625
230400.0,-463.8204345703125,0.953125,-0.2734375,0.061484375,0.046875
243200.0,-463.8204345703125,0.953125,-0.2109375,0.05796875,0.046875
256000.0,-463.8204345703125,0.953125,-0.25,0.053515625,0.046875
268800.0,-456.2168273925781,0.9375,-0.265625,0.04875,0.05859375
281600.0,-471.4240417480469,0.96875,-0.0859375,0.045546875,0.03125
294400.0,-471.4240417480469,0.96875,-0.078125,0.028828125,0.03125
307200.0,-471.4240417480469,0.96875,-0.3203125,0.043984375,0.03125
320000.0,-479.02764892578125,0.984375,-0.3828125,0.01953125,0.015625
332800.0,-471.4240417480469,0.96875,-0.5,0.021484375,0.03125
345600.0,-463.8204345703125,0.953125,-0.4765625,0.042734375,0.046875
358400.0,-463.8204345703125,0.953125,-0.7578125,0.03921875,0.04296875
371200.0,-471.4240417480469,0.96875,-0.765625,0.036015625,0.03125
384000.0,-479.02764892578125,0.984375,-0.921875,0.03265625,0.015625
396800.0,-486.6312561035156,1.0,-1.0,0.0040625,0.0
409600.0,-479.02764892578125,0.984375,-0.984375,0.003125,0.015625
422400.0,-471.4240417480469,0.96875,-0.6015625,0.030859375,0.03125
435200.0,-456.2168273925781,0.9375,-0.4921875,0.03984375,0.0625
448000.0,-471.4240417480469,0.96875,-0.4609375,0.04078125,0.03125
460800.0,-463.8204345703125,0.953125,-0.4765625,0.04453125,0.04296875
473600.0,-479.02764892578125,0.984375,-0.5390625,0.0321875,0.015625
486400.0,-479.02764892578125,0.984375,-0.265625,0.026015625,0.015625
499200.0,-479.02764892578125,0.984375,-0.3984375,0.018515625,0.015625
512000.0,-479.02764892578125,0.984375,-0.40625,0.026796875,0.015625
524800.0,-471.4240417480469,0.96875,-0.2421875,0.032109375,0.03125
537600.0,-479.02764892578125,0.984375,-0.2578125,0.02734375,0.015625
550400.0,-448.61322021484375,0.921875,-0.1328125,0.03734375,0.078125
563200.0,-456.2168273925781,0.9375,0.0625,0.062578125,0.0625
576000.0,-441.0096130371094,0.90625,0.078125,0.0621875,0.09375
588800.0,-471.4240417480469,0.96875,0.4140625,0.053359375,0.03125
601600.0,-463.8204345703125,0.953125,0.2734375,0.0321875,0.046875
614400.0,-463.8204345703125,0.953125,0.1328125,0.04265625,0.046875
627200.0,-471.4240417480469,0.96875,0.375,0.043828125,0.03125
640000.0,-463.8204345703125,0.953125,0.265625,0.03578125,0.046875
652800.0,-471.4240417480469,0.96875,0.25,0.056875,0.03125
665600.0,-471.4240417480469,0.96875,0.3203125,0.033203125,0.03125
678400.0,-456.2168273925781,0.9375,0.359375,0.043359375,0.0625
691200.0,-456.2168273925781,0.9375,0.34375,0.0546875,0.0625
704000.0,-463.8204345703125,0.953125,0.1953125,0.046171875,0.046875
716800.0,-471.4240417480469,0.96875,-0.109375,0.042265625,0.03125
729600.0,-471.4240417480469,0.96875,-0.203125,0.03390625,0.03125
742400.0,-456.2168273925781,0.9375,-0.03125,0.05640625,0.0625
755200.0,-479.02764892578125,0.984375,-0.109375,0.0240625,0.015625
768000.0,-479.02764892578125,0.984375,-0.15625,0.01671875,0.015625
780800.0,-463.8204345703125,0.953125,0.0859375,0.032578125,0.046875
793600.0,-479.02764892578125,0.984375,-0.296875,0.034921875,0.015625
806400.0,-479.02764892578125,0.984375,-0.4296875,0.033515625,0.015625
819200.0,-463.8204345703125,0.953125,-0.4453125,0.03671875,0.046875
832000.0,-456.2168273925781,0.9375,-0.140625,0.043671875,0.0625
844800.0,-456.2168273925781,0.9375,-0.3515625,0.061171875,0.0625
857600.0,-441.0096130371094,0.90625,0.0234375,0.08125,0.09375
870400.0,-448.61322021484375,0.921875,-0.1171875,0.08,0.078125
883200.0,-448.61322021484375,0.921875,-0.5,0.087578125,0.078125
896000.0,-471.4240417480469,0.96875,-0.859375,0.0609375,0.03125
908800.0,-479.02764892578125,0.984375,-0.9921875,0.023203125,0.01171875
921600.0,-479.02764892578125,0.984375,-0.84375,0.021796875,0.015625
934400.0,-479.02764892578125,0.984375,-0.8046875,0.017265625,0.015625
947200.0,-479.02764892578125,0.984375,-0.828125,0.017109375,0.015625
960000.0,-471.4240417480469,0.96875,-0.6796875,0.027734375,0.02734375
972800.0,-471.4240417480469,0.96875,-0.828125,0.032421875,0.03125
985600.0,-463.8204345703125,0.953125,-0.7265625,0.022734375,0.046875
998400.0,-456.2168273925781,0.9375,-0.6171875,0.03828125,0.0625
1011200.0,-456.2168273925781,0.9375,-0.46875,0.052734375,0.0625
1024000.0,-456.2168273925781,0.9375,-0.15625,0.0525,0.0625
1036800.0,-456.2168273925781,0.9375,-0.03125,0.056875,0.0625
1049600.0,-463.8204345703125,0.953125,0.21875,0.05078125,0.046875
1062400.0,-471.4240417480469,0.96875,0.21875,0.04171875,0.03125
1075200.0,-456.2168273925781,0.9375,0.25,0.053125,0.0625
1088000.0,-448.61322021484375,0.921875,0.625,0.06625,0.07421875
1100800.0,-479.02764892578125,0.984375,0.5,0.04078125,0.015625
1113600.0,-471.4240417480469,0.96875,0.4296875,0.021328125,0.03125
1126400.0,-471.4240417480469,0.96875,0.3671875,0.03609375,0.03125
1139200.0,-471.4240417480469,0.96875,0.5,0.027734375,0.03125
1152000.0,-479.02764892578125,0.984375,0.5546875,0.015859375,0.015625
1164800.0,-479.02764892578125,0.984375,0.4375,0.019921875,0.015625
1177600.0,-479.02764892578125,0.984375,0.5078125,0.017578125,0.015625
1190400.0,-471.4240417480469,0.96875,0.4921875,0.0290625,0.03125
1203200.0,-471.4240417480469,0.96875,0.4609375,0.03734375,0.03125
1216000.0,-456.2168273925781,0.9375,0.3515625,0.05453125,0.0625
1228800.0,-463.8204345703125,0.953125,0.609375,0.040078125,0.046875
1241600.0,-463.8204345703125,0.953125,0.4765625,0.057109375,0.046875
1254400.0,-463.8204345703125,0.953125,0.203125,0.039296875,0.046875
1267200.0,-448.61322021484375,0.921875,-0.46875,0.05828125,0.078125
1280000.0,-463.8204345703125,0.953125,-0.109375,0.068125,0.046875
1292800.0,-456.2168273925781,0.9375,-0.0390625,0.061484375,0.05859375
1305600.0,-479.02764892578125,0.984375,-0.0546875,0.0321875,0.015625
1318400.0,-471.4240417480469,0.96875,-0.015625,0.018671875,0.03125
1331200.0,-471.4240417480469,0.96875,-0.0078125,0.045078125,0.03125
1344000.0,-471.4240417480469,0.96875,-0.0859375,0.03109375,0.03125
1356800.0,-471.4240417480469,0.96875,-0.0703125,0.03640625,0.03125
1369600.0,-463.8204345703125,0.953125,-0.03125,0.038046875,0.046875
1382400.0,-456.2168273925781,0.9375,0.078125,0.06625,0.0625
1395200.0,-471.4240417480469,0.96875,-0.2890625,0.045703125,0.03125
1408000.0,-463.8204345703125,0.953125,-0.578125,0.036171875,0.046875
1420800.0,-448.61322021484375,0.921875,-0.4609375,0.054609375,0.078125
1433600.0,-471.4240417480469,0.96875,-0.6875,0.072890625,0.03125
1446400.0,-463.8204345703125,0.953125,-0.7109375,0.034296875,0.046875
