k,h,time,m,m_std,a,a_std,wall_density,wall_density_std
0.11724137,0.0001001001001001001,26.65929412841797,-0.03517795138888888,0.10565739270361359,0.5130859375000001,0.004452096298553741,0.6705620659722221,0.00478663592453012
0.11724137,0.002102102102102102,28.333066701889038,0.4518120659722223,0.07604035153138167,0.5111472800925926,0.004232201420517715,0.6713921440972224,0.004895927241922507
0.11724137,0.004104104104104105,28.586562633514404,0.5980251736111112,0.018610013356896233,0.5211950231481483,0.003952100692751403,0.662060546875,0.0042838012757524056
0.11724137,0.006106106106106107,29.48629641532898,0.6425021701388889,0.005197914356805758,0.5320601851851852,0.0039370995479733025,0.6500217013888889,0.004203495661010825
0.11724137,0.008108108108108109,29.328881978988647,0.6121527777777778,0.0322396640543698,0.5378472222222224,0.005561974500995008,0.6457682291666668,0.005940822095799255
0.11724137,0.01011011011011011,28.54486107826233,0.6533311631944445,0.009113522897408641,0.5444950810185185,0.005123299559074182,0.636984592013889,0.005651281486975735
0.11724137,0.012112112112112113,29.235355377197266,0.6672634548611112,0.0045050217966505655,0.5511646412037038,0.004286242893850744,0.6287597656249999,0.004588113627667437
0.11724137,0.014114114114114115,31.035245895385742,0.6793836805555555,0.0046618515043656585,0.5599464699074075,0.0034311962217597916,0.6197753906250001,0.003778980857371195
0.11724137,0.016116116116116116,29.15814709663391,0.6845920138888889,0.004645287126706642,0.5641420717592592,0.00450856029762509,0.6144694010416667,0.005183971499995648
0.11724137,0.01811811811811812,33.57809782028198,0.6864040798611112,0.004729257759557726,0.5648726851851852,0.004299344297376316,0.6145345052083333,0.004804112303520487
0.11724137,0.02012012012012012,39.33284854888916,0.6932942708333334,0.00418201685710455,0.5731770833333332,0.003958732515740887,0.6047092013888888,0.00454921868140666
0.11724137,0.022122122122122122,38.73831582069397,0.7007161458333333,0.004884956637077179,0.5786603009259259,0.004521675143261473,0.6004394531249999,0.004718072461916296
0.11724137,0.024124124124124124,43.16463279724121,0.7069661458333333,0.003968245277430886,0.5844690393518519,0.004267787274908732,0.5936360677083333,0.005059237714854031
0.11724137,0.026126126126126126,41.670318841934204,0.70341796875,0.0032725964059980767,0.5820167824074074,0.003510465974713272,0.5958821614583333,0.004050026564340513
0.11724137,0.02812812812812813,45.022860050201416,0.7158962673611112,0.003903987897172789,0.592476851851852,0.0037753014220290254,0.5831163194444444,0.0044341519175011114
0.11724137,0.03013013013013013,44.18073654174805,0.7125325520833334,0.003936585955922241,0.5874710648148148,0.0036770595674986964,0.5882703993055556,0.004207077695807297
0.11724137,0.03213213213213213,43.05551624298096,0.7232530381944444,0.004258478603890135,0.5995370370370371,0.004544523115763192,0.5759765625,0.00527774410545439
0.11724137,0.03413413413413414,45.31260538101196,0.72822265625,0.003476445241674775,0.6033854166666667,0.003676267575356648,0.5712456597222223,0.004050087911844172
0.11724137,0.036136136136136136,43.608280181884766,0.7268988715277778,0.0035198707156214315,0.6040002893518519,0.004083699901712771,0.5691026475694444,0.0045646860617783456
0.11724137,0.03813813813813814,44.68775486946106,0.734884982638889,0.0028184358604497442,0.6099247685185185,0.0030678220208787497,0.5629665798611111,0.0033584886770602093
0.11724137,0.04014014014014014,44.346535205841064,0.7373480902777777,0.0032195332010534383,0.6146918402777777,0.0034155637303910293,0.5584526909722223,0.00411601392065501
0.11724137,0.042142142142142146,45.94357776641846,0.743337673611111,0.0029604142057914453,0.6184244791666668,0.003252539244800723,0.5525173611111112,0.004077110164108475
0.11724137,0.044144144144144144,44.640013217926025,0.7438585069444444,0.0028095349840026877,0.6212601273148148,0.0029951395634880045,0.5505045572916667,0.0037822617993649526
0.11724137,0.04614614614614615,54.38443064689636,0.7513563368055556,0.002569200389264045,0.6275679976851852,0.003162518275114099,0.5422254774305556,0.004081324342922295
0.11724137,0.04814814814814815,54.98319363594055,0.7521050347222222,0.0021391657128907718,0.6300708912037037,0.0026869846172726244,0.5381239149305556,0.0031431396079854615
0.11724137,0.050150150150150154,57.03434157371521,0.7537434895833335,0.002525980963901972,0.631691261574074,0.0029600892644225754,0.5371582031250001,0.0036648656906597575
0.11724137,0.05215215215215215,45.867353677749634,0.7617404513888889,0.0016700119321328187,0.6394458912037037,0.002051157014256351,0.5284450954861111,0.0025208654079341528
0.11724137,0.05415415415415416,44.935030937194824,0.7638671875000002,0.002539553434187379,0.6421079282407407,0.0029541685657568082,0.52451171875,0.0033477575831829262
0.11724137,0.056156156156156156,45.387309312820435,0.7635308159722223,0.0033396972626198573,0.640574363425926,0.003697818659847353,0.5275661892361111,0.004591553234619654
0.11724137,0.05815815815815816,45.80993604660034,0.7731011284722222,0.002398887076397553,0.6505931712962963,0.002935675922138621,0.515185546875,0.003459858792893356
0.11724137,0.06016016016016016,44.787039041519165,0.7649305555555556,0.002344134116202815,0.6427228009259259,0.002533680850702255,0.5248426649305555,0.0031758296079691826
0.11724137,0.062162162162162166,45.46669936180115,0.7716254340277777,0.002435043565317398,0.650072337962963,0.0028578100282874988,0.5150119357638888,0.0034394368178898445
