k,time,m,m_std,abs_m,abs_m_std,a,a_std,wall_density,wall_density_std
0.1275,0.038680076599121094,-0.003597005208333333,0.003609650308257074,0.011886935763888891,0.0023407136358794397,0.2844021267361112,0.0010447976589467098,0.8036159939236112,0.0010571726097372994
0.131729229229229,0.03799033164978027,0.0021864149305555556,0.003387626641358047,0.012255859375,0.0017092579000297606,0.29632703993055554,0.0012108309157758288,0.7935329861111111,0.0010078183247340226
0.135958458458458,0.0377345085144043,-0.0004665798611111107,0.004323207021293898,0.01355251736111111,0.002810474024032862,0.3090494791666667,0.0011348004165586901,0.7850151909722223,0.0011502323189750952
0.14018768768768802,0.0384218692779541,-0.00984157986111111,0.00568037862429168,0.01919487847222222,0.004036212967035508,0.3248046875000001,0.0018364582323242306,0.7732259114583333,0.0017028138705185404
0.144416916916917,0.0374753475189209,-0.0008083767361111114,0.004287361447086911,0.014219835069444445,0.002554519899301046,0.3321234809027778,0.0018817123609655003,0.7671006944444444,0.0016857877106849948
0.148646146146146,0.03741574287414551,-0.004134114583333333,0.004804337732699129,0.016796875000000003,0.002736938300898486,0.3486653645833333,0.0013984921624695713,0.7533772786458335,0.0011740089550938073
0.152875375375375,0.04233598709106445,-0.00537109375,0.005420449433434391,0.019824218749999997,0.0028214579465501233,0.36025390625000003,0.0011007282604796748,0.7434678819444444,0.0010285661130548984
0.157104604604605,0.038860321044921875,-0.0016276041666666667,0.0060576002211435035,0.01869574652777778,0.004036050811191253,0.375439453125,0.001276661148914759,0.7300211588541665,0.0011859275634746684
0.161333833833834,0.03807830810546875,0.0011773003472222224,0.005069233345789042,0.016639539930555555,0.00308089846660534,0.3914713541666667,0.0014768367981790101,0.7167833116319445,0.0014476573707909652
0.16556306306306304,0.03695201873779297,-0.004069010416666668,0.005213351356793132,0.01821831597222222,0.002937519553743379,0.4036783854166667,0.0013591627015806856,0.706076388888889,0.0014039870761731728
0.169792292292292,0.037516117095947266,-0.005512152777777777,0.005808481347830136,0.019346788194444447,0.0036753499990389744,0.4208441840277778,0.0015779066719868017,0.6898328993055556,0.0014438782306678733
0.174021521521522,0.040791988372802734,-0.0013834635416666667,0.0073967012340202185,0.02526584201388889,0.004156082814745463,0.4356825086805556,0.0015081001533938318,0.6747368706597223,0.0016355034780914082
0.178250750750751,0.044832706451416016,-0.0018771701388888885,0.006824080609292622,0.02490234375,0.003208942818797205,0.4543294270833333,0.001448239568542584,0.6568467881944444,0.0014863634287348468
0.18247997997998003,0.03840756416320801,-0.0012749565972222218,0.007756761054490644,0.026383463541666666,0.004395071978465759,0.46764322916666656,0.0015732736592308262,0.643942599826389,0.0017094742830340028
0.18670920920920897,0.03756356239318848,0.0060709635416666685,0.0091257995492893,0.03240559895833333,0.004865831955408465,0.49243706597222225,0.002030241737159189,0.6176188151041667,0.002073862013411278
0.19093843843843802,0.03763079643249512,-0.016986762152777776,0.009392282259047868,0.038275824652777776,0.004360017256822853,0.5047580295138889,0.001657691529690827,0.6052408854166667,0.001981651077452015
0.19516766766766802,0.037810564041137695,0.02294921875,0.008783500645778328,0.035058593750000006,0.005985814931065402,0.5272569444444444,0.0023871875925862906,0.5804904513888889,0.0026383441458589156
0.199396896896897,0.03702378273010254,0.016742621527777776,0.014092352540758043,0.04711371527777777,0.00919308567094941,0.5523111979166667,0.002257028830337808,0.5527696397569445,0.0025730981642561575
0.2,0.04545187950134277,-0.008691406249999999,0.013756395055246229,0.04946831597222222,0.007052238447500913,0.5540201822916667,0.0020986294666710146,0.551584201388889,0.0024745541959355333
0.20102040816326502,0.03798961639404297,0.03889431423611111,0.017325815312252656,0.06572808159722222,0.011620754418734563,0.5632052951388888,0.001910445585739875,0.5414415147569445,0.002387380968725495
