k,h,time,m,m_std,a,a_std,wall_density,wall_density_std
0.077815289,0.0001001001001001001,115.35846018791199,0.18333333333333332,0.059295904154180956,0.3141675240054869,0.0027946240362847962,0.9039523319615914,0.001746096511039918
0.077815289,0.002102102102102102,115.15266013145447,0.3797153635116598,0.027201382845602997,0.3287508573388203,0.002852600683923369,0.8946480624142661,0.001825774205773755
0.077815289,0.004104104104104105,118.09467697143555,0.4715192043895748,0.007772557668610606,0.34467378257887515,0.0036310142176195622,0.8850565843621399,0.002530717972141273
0.077815289,0.006106106106106107,120.23519921302795,0.4912637174211249,0.0055978884202947925,0.3553840877914951,0.003349095868640288,0.8769483024691358,0.0023138212022337633
0.077815289,0.008108108108108109,146.61029720306396,0.506747256515775,0.004343995398639117,0.3636938443072702,0.0032952653242947277,0.8722972393689987,0.002366011481075418
0.077815289,0.01011011011011011,126.19591927528381,0.5190843621399176,0.0034868111617902533,0.3745327503429355,0.0024595645605376853,0.8644054355281207,0.0018926362712889354
0.077815289,0.012112112112112113,123.38639426231384,0.5338263031550068,0.004574810003228669,0.38498371056241426,0.003446941738751666,0.8576024519890261,0.002489241343643582
0.077815289,0.014114114114114115,130.19025945663452,0.5461376886145405,0.0033171767699800288,0.396062671467764,0.0026657026374713177,0.8487654320987654,0.002110835536258769
0.077815289,0.016116116116116116,123.50131392478943,0.5507673182441701,0.003097378472497525,0.3967292524005488,0.002602431435391593,0.847905949931413,0.0018348921963618314
0.077815289,0.01811811811811812,104.00501132011414,0.5643818587105623,0.0031069975059908168,0.40799039780521257,0.0026945151592543157,0.8402284807956105,0.0023502716092301387
0.077815289,0.02012012012012012,86.16278553009033,0.5710862482853224,0.002914112514158414,0.4151791838134431,0.0025960475300079878,0.8341499485596708,0.002016987112981107
0.077815289,0.022122122122122122,86.14480781555176,0.5830204046639232,0.00334981568886454,0.4245970507544582,0.002957003505233623,0.8272590877914952,0.002375473633499717
0.077815289,0.024124124124124124,112.65908980369568,0.58940329218107,0.0017911370208294052,0.42942172496570646,0.0018482607297123622,0.8233989197530864,0.001542258473014782
0.077815289,0.026126126126126126,121.89941692352295,0.5916109396433471,0.0026770333498205793,0.43061342592592594,0.0024726875989054395,0.823263888888889,0.001900140999035725
0.077815289,0.02812812812812813,105.82865524291992,0.600175754458162,0.0018454401880115753,0.43961119684499317,0.0017598252130085039,0.8151620370370369,0.0015392648578791566
0.077815289,0.03013013013013013,102.95871806144714,0.6095807613168724,0.002200091320367586,0.4481009945130315,0.0020526227845148615,0.8092656893004115,0.0018524355330070026
0.077815289,0.03213213213213213,101.31102442741394,0.6155435528120713,0.0017975045503134475,0.4528420781893004,0.001824754062686757,0.8049982853223594,0.0016136297894521936
0.077815289,0.03413413413413414,103.57323098182678,0.6244984567901235,0.002537687341572433,0.46079603909465017,0.0026609372709998657,0.7981545781893006,0.002389017226450167
0.077815289,0.036136136136136136,104.11309742927551,0.6287808641975309,0.0019401558226611773,0.46479552469135804,0.0017779506653766122,0.7953103566529492,0.0016552850571478106
