k,time,m,m_std,abs_m,abs_m_std,a,a_std,wall_density,wall_density_std
0.0825,0.040654659271240234,0.0024777777777777784,0.004512999057592099,0.013877777777777777,0.0030658306144619703,0.18788888888888888,0.0010160512798774455,0.9428000000000001,0.0005412253103849721
0.084577077077077,0.037435293197631836,0.0010333333333333336,0.0030507151202788566,0.010311111111111111,0.001765110096528983,0.19443703703703705,0.0011674628123499108,0.9394138888888889,0.000775490626437272
0.086654154154154,0.03636336326599121,-0.0036222222222222233,0.0029737034364263853,0.010377777777777777,0.001810942692357666,0.20393703703703706,0.001027204004790398,0.9351972222222221,0.0005187729398380498
0.088731231231231,0.037095069885253906,-0.002616666666666668,0.0036933985447630095,0.012061111111111113,0.0023424072709081136,0.20967777777777774,0.000882201148889753,0.9330194444444443,0.0005157984306492987
0.09,0.037851572036743164,0.003972222222222222,0.004664080554828759,0.016894444444444445,0.00242739635956301,0.21104444444444448,0.0012206763842840898,0.9322611111111111,0.0005571952925546174
0.09080830830830801,0.036658525466918945,0.006666666666666667,0.0046638156557252805,0.016644444444444444,0.0028406390496863126,0.21487037037037035,0.0012585852995909055,0.9304194444444445,0.0007942721715496444
0.091012658227848,0.04465603828430176,0.0009666666666666668,0.004008365435442768,0.013522222222222224,0.0023164734798214403,0.21357407407407408,0.0013424864355897964,0.9312722222222222,0.0008828172949031439
0.092025316455696,0.038307905197143555,0.0008055555555555544,0.004903330015742618,0.017272222222222224,0.0025557803964745547,0.21632222222222222,0.0012688119661218523,0.9297555555555554,0.000739875993064085
0.09288538538538499,0.03700971603393555,-0.008261111111111111,0.0037783883109114074,0.014405555555555557,0.0024665006862839836,0.22155555555555556,0.0014751389285039605,0.9265861111111112,0.0009696607246054598
0.09303797468354401,0.03703951835632324,-0.006277777777777779,0.0057608014803880855,0.018744444444444442,0.003851909145710982,0.22362592592592595,0.0010908497602267466,0.9256027777777778,0.0009841594421396553
0.094050632911392,0.036962032318115234,0.0031944444444444455,0.005668577948854259,0.019250000000000003,0.003306848212125742,0.22835555555555553,0.001238278374733781,0.9228999999999998,0.0008569878088836182
0.09496246246246301,0.03992962837219238,0.0035666666666666663,0.007539083351295288,0.025588888888888887,0.004366800543441605,0.23008518518518517,0.001421208846031918,0.9220222222222222,0.0008146656379584756
0.09506329113924099,0.04435443878173828,0.005266666666666666,0.006119619151719453,0.019666666666666662,0.004041007122252014,0.2316111111111111,0.0011373279594894586,0.9216194444444444,0.0007730355546627115
0.096075949367089,0.03839707374572754,0.007727777777777774,0.005844033914108644,0.01946111111111111,0.003922635326057544,0.23560370370370368,0.001604292283826563,0.9186666666666667,0.0009801210409444113
0.09703953953954,0.038048744201660156,0.007511111111111111,0.007750744804560242,0.028955555555555554,0.0037514809469821483,0.2404111111111111,0.0015324450396553431,0.9165,0.0009853336251956463
0.097088607594937,0.03700685501098633,0.007999999999999998,0.006718329235190719,0.021344444444444444,0.004701225137376651,0.23999259259259256,0.0011759128024931176,0.9168083333333333,0.0009333005071258262
0.09810126582278501,0.036776065826416016,0.0022166666666666663,0.005778443431992048,0.016816666666666667,0.004128454188546619,0.2443962962962963,0.001564135741065026,0.9138750000000001,0.0009419789522092476
0.09911392405063302,0.037721872329711914,-0.007422222222222222,0.0073677071200099606,0.024433333333333335,0.004733574973119555,0.2477037037037037,0.0019224788994989788,0.9123666666666668,0.0012966081946592576
0.099116616616617,0.046820640563964844,-0.007422222222222222,0.0073677071200099606,0.024433333333333335,0.004733574973119555,0.2477037037037037,0.0019224788994989788,0.9123666666666668,0.0012966081946592576
0.100126582278481,0.04277300834655762,0.0015722222222222223,0.0074685344545671025,0.02819444444444445,0.003027212875286789,0.25610740740740734,0.0011878731093873122,0.9075277777777777,0.0011818426278888087
0.10113924050632901,0.04409337043762207,0.011183333333333333,0.008345255197639286,0.029250000000000005,0.005164586867924663,0.2587222222222222,0.00135562252057889,0.9054805555555555,0.0010622852638743393
0.101193693693694,0.04084372520446777,-0.003888888888888887,0.004978915602917279,0.017822222222222222,0.002644806917542765,0.25965185185185186,0.0013481158271401574,0.9048472222222222,0.0011381922387094876
0.10215189873417697,0.03725147247314453,-0.00418888888888889,0.007831417741951134,0.028477777777777775,0.0038286207652907327,0.2661148148148148,0.0020824947719278743,0.8992527777777778,0.0012459638906095884
