k,time,m,m_std,abs_m,abs_m_std,a,a_std,wall_density,wall_density_std
0.07,0.04047036170959473,-0.003017832647462277,0.006174578804403168,0.02167352537722908,0.0033210364223080113,0.17199074074074075,0.0014613736768555412,0.9757844650205763,0.0005152441837966443
0.070707070707071,0.04118633270263672,0.013953189300411525,0.008200987813777401,0.031631515775034286,0.004455625132717779,0.174642061042524,0.0010796515003874251,0.9745777606310013,0.0003851396335157538
0.071414141414142,0.037595510482788086,0.006610082304526751,0.009534233748927291,0.03317901234567902,0.005358740808436407,0.18042695473251028,0.0013096687198570188,0.973308899176955,0.0005461795821787964
0.072121212121212,0.03876042366027832,-0.005637002743484224,0.007717762539338366,0.027696330589849112,0.0040385980984909125,0.1846750685871056,0.001664110538322438,0.971735682441701,0.0006749445565894644
0.072828282828283,0.038141489028930664,-0.002709190672153635,0.010176745629160483,0.034405006858710556,0.005862441743651311,0.19196459190672155,0.0013497747009044818,0.967781207133059,0.0007596091106147921
0.07353535353535401,0.03721475601196289,-0.006095679012345677,0.007564144099088597,0.025248628257887516,0.00467999977939141,0.1994255829903978,0.00148140008225555,0.9654213820301781,0.0007934712195170558
0.07424242424242401,0.04656863212585449,0.017708333333333336,0.011057716527644153,0.03818158436213991,0.007413795950550273,0.2048568244170096,0.001629452309379675,0.9633959190672154,0.0008123410069988205
0.07494949494949499,0.03912663459777832,-0.017952674897119346,0.014593340191325525,0.047265089163237316,0.010025628064024817,0.22479209533607683,0.0019502785115602646,0.9538130144032922,0.0010847908436052937
0.075,0.03750157356262207,0.0028849451303155004,0.018489375631730275,0.05577417695473251,0.012623818022009679,0.22809499314128942,0.0020604563924752502,0.9518840020576133,0.0010853153411407492
0.075526315789474,0.03743171691894531,-0.014814814814814808,0.01397373183413436,0.04994855967078189,0.007837047043448026,0.23165723593964335,0.002958527995085054,0.9499614197530865,0.001559981833931412
0.07565656565656599,0.03962278366088867,0.03132716049382717,0.013755417481643679,0.04527606310013718,0.011240851878859086,0.2428798010973937,0.002389733753458135,0.9450060013717422,0.0014240616867153074
0.07605263157894701,0.038605690002441406,0.004196673525377223,0.02329948824733023,0.0826946159122085,0.011901401701426168,0.2513224451303155,0.002746845378953366,0.9396111968449932,0.0013421167604234703
0.07636363636363601,0.046221256256103516,0.020554698216735254,0.02189715994440376,0.07524434156378601,0.013088028012017368,0.2685528120713306,0.002994097843125713,0.9311063957475993,0.0017234480555566763
0.07657894736842098,0.040677785873413086,0.033050411522633744,0.02689995075321582,0.0925497256515775,0.01685265373162269,0.2710069444444445,0.0029522984969489845,0.9284229252400549,0.001847886105382406
